strain	region	country
Austria/CeMM7362/2021	Europe	Austria
Austria/CeMM7440/2021	Europe	Austria
Austria/CeMM7412/2021	Europe	Austria
Austria/CeMM11204/2021	Europe	Austria
Austria/MUIV-0064/2021	Europe	Austria
Austria/CeMM7189/2021	Europe	Austria
Austria/CeMM7162/2021	Europe	Austria
env/Austria/CeMM7235/2021	Europe	Austria
env/Austria/CeMM7295/2021	Europe	Austria
env/Austria/CeMM7297/2021	Europe	Austria
Austria/CeMM2267/2021	Europe	Austria
env/Austria/CeMM7298/2021	Europe	Austria
Austria/CeMM7242/2021	Europe	Austria
Austria/CeMM7174/2021	Europe	Austria
env/Austria/CeMM8157/2021	Europe	Austria
Austria/CeMM7175/2021	Europe	Austria
Austria/CeMM7176/2021	Europe	Austria
env/Austria/CeMM7221/2021	Europe	Austria
Austria/CeMM7197/2021	Europe	Austria
Austria/CeMM7198/2021	Europe	Austria
Austria/MUIV-0045/2021	Europe	Austria
env/Austria/CeMM7304/2021	Europe	Austria
env/Austria/CeMM7322/2021	Europe	Austria
Austria/CeMM7139/2021	Europe	Austria
Austria/CeMM7137/2021	Europe	Austria
env/Austria/CeMM6992/2021	Europe	Austria
env/Austria/CeMM6117/2021	Europe	Austria
env/Austria/CeMM6114/2021	Europe	Austria
Austria/CeMM7148/2021	Europe	Austria
Austria/CeMM6584/2021	Europe	Austria
Austria/CeMM5822/2021	Europe	Austria
Austria/CeMM6477/2021	Europe	Austria
Austria/CeMM6597/2021	Europe	Austria
Austria/CeMM6586/2021	Europe	Austria
Austria/CeMM5867/2021	Europe	Austria
Austria/CeMM8261/2021	Europe	Austria
Austria/CeMM7872/2021	Europe	Austria
Austria/CeMM4380/2021	Europe	Austria
Austria/CeMM11514/2021	Europe	Austria
Austria/CeMM7940/2021	Europe	Austria
Austria/CeMM7915/2021	Europe	Austria
Austria/CeMM7936/2021	Europe	Austria
Austria/CeMM8023/2021	Europe	Austria
Austria/CeMM7977/2021	Europe	Austria
Austria/CeMM11518/2021	Europe	Austria
Austria/CeMM11254/2021	Europe	Austria
Austria/CeMM5777/2021	Europe	Austria
env/Austria/CeMM6461/2021	Europe	Austria
Austria/CeMM6643/2021	Europe	Austria
Austria/CeMM6645/2021	Europe	Austria
Austria/CeMM6640/2021	Europe	Austria
Austria/CeMM11310/2021	Europe	Austria
Austria/CeMM6621/2021	Europe	Austria
Austria/CeMM6628/2021	Europe	Austria
Austria/CeMM6666/2021	Europe	Austria
Austria/CeMM5802/2021	Europe	Austria
Austria/CeMM5816/2021	Europe	Austria
Austria/CeMM8240/2021	Europe	Austria
Austria/CeMM8253/2021	Europe	Austria
env/Austria/CeMM6564/2021	Europe	Austria
Austria/CeMM8095/2021	Europe	Austria
Austria/CeMM5980/2021	Europe	Austria
Austria/CeMM7264/2021	Europe	Austria
Austria/CeMM7262/2021	Europe	Austria
Austria/CeMM7498/2021	Europe	Austria
env/Austria/CeMM8174/2021	Europe	Austria
Austria/CeMM7623/2021	Europe	Austria
Austria/CeMM7655/2021	Europe	Austria
Austria/CeMM7690/2021	Europe	Austria
env/Austria/CeMM7724/2021	Europe	Austria
env/Austria/CeMM7761/2021	Europe	Austria
env/Austria/CeMM7719/2021	Europe	Austria
env/Austria/CeMM7725/2021	Europe	Austria
env/Austria/CeMM7743/2021	Europe	Austria
env/Austria/CeMM5593/2021	Europe	Austria
Austria/CeMM8093/2021	Europe	Austria
Austria/CeMM8086/2021	Europe	Austria
Austria/CeMM7861/2021	Europe	Austria
Austria/CeMM7944/2021	Europe	Austria
env/Austria/CeMM5579/2021	Europe	Austria
env/Austria/CeMM5600/2021	Europe	Austria
env/Austria/CeMM6105/2021	Europe	Austria
env/Austria/CeMM5086/2021	Europe	Austria
Austria/CeMM5309/2021	Europe	Austria
Austria/CeMM5311/2021	Europe	Austria
Austria/CeMM5325/2021	Europe	Austria
Austria/CeMM4758/2021	Europe	Austria
Austria/CeMM5000/2021	Europe	Austria
Austria/CeMM5268/2021	Europe	Austria
Austria/CeMM5031/2021	Europe	Austria
Austria/CeMM6094/2021	Europe	Austria
Austria/CeMM7838/2021	Europe	Austria
Austria/CeMM6777/2021	Europe	Austria
env/Austria/CeMM9184/2021	Europe	Austria
Austria/MUIV-0048/2021	Europe	Austria
Austria/CeMM8759/2021	Europe	Austria
env/Austria/CeMM8808/2021	Europe	Austria
Austria/CeMM8611/2021	Europe	Austria
Austria/CeMM8916/2021	Europe	Austria
Austria/CeMM9134/2021	Europe	Austria
Austria/CeMM9143/2021	Europe	Austria
Austria/CeMM8445/2021	Europe	Austria
Austria/CeMM4429/2021	Europe	Austria
Austria/CeMM4196/2021	Europe	Austria
Austria/CeMM9035/2021	Europe	Austria
Austria/CeMM3488/2021	Europe	Austria
Austria/CeMM8402/2021	Europe	Austria
Austria/CeMM8391/2021	Europe	Austria
Austria/CeMM5531/2021	Europe	Austria
Austria/CeMM8517/2021	Europe	Austria
Austria/CeMM8427/2021	Europe	Austria
Austria/CeMM8428/2021	Europe	Austria
Austria/CeMM7778/2021	Europe	Austria
Austria/CeMM7772/2021	Europe	Austria
Austria/CeMM8652/2021	Europe	Austria
Austria/DrGernotWalder-25/2021	Europe	Austria
Austria/CeMM3850/2021	Europe	Austria
Austria/CeMM9205/2021	Europe	Austria
Austria/StGeorgenaA-21/2021	Europe	Austria
Austria/CeMM7268/2021	Europe	Austria
Austria/CeMM7280/2021	Europe	Austria
env/Austria/CeMM9168/2021	Europe	Austria
Austria/CeMM7276/2021	Europe	Austria
Austria/CeMM4939/2021	Europe	Austria
Austria/CeMM5562/2021	Europe	Austria
Austria/CeMM4931/2021	Europe	Austria
Austria/CeMM9099/2021	Europe	Austria
Austria/CeMM9109/2021	Europe	Austria
Austria/CeMM9105/2021	Europe	Austria
Austria/CeMM5553/2021	Europe	Austria
Austria/CeMM7287/2021	Europe	Austria
Austria/CeMM4190/2021	Europe	Austria
Austria/CeMM9298/2021	Europe	Austria
Austria/CeMM9427/2021	Europe	Austria
Austria/CeMM9464/2021	Europe	Austria
Austria/CeMM9496/2021	Europe	Austria
Austria/CeMM9211/2021	Europe	Austria
Austria/CeMM7270/2021	Europe	Austria
Austria/CeMM3545/2021	Europe	Austria
Austria/Dr-GernotWalder-15/2021	Europe	Austria
env/Austria/CeMM4548/2021	Europe	Austria
Austria/CeMM8472/2021	Europe	Austria
env/Austria/CeMM4509/2021	Europe	Austria
env/Austria/CeMM8364/2021	Europe	Austria
env/Austria/CeMM8368/2021	Europe	Austria
env/Austria/CeMM8361/2021	Europe	Austria
env/Austria/CeMM8321/2021	Europe	Austria
env/Austria/CeMM8335/2021	Europe	Austria
env/Austria/CeMM8329/2021	Europe	Austria
Austria/CeMM5527/2021	Europe	Austria
Austria/CeMM5523/2021	Europe	Austria
env/Austria/CeMM8387/2021	Europe	Austria
env/Austria/CeMM4515/2021	Europe	Austria
env/Austria/CeMM4537/2021	Europe	Austria
Austria/Dr-GernotWalder-13/2021	Europe	Austria
Austria/CeMM9126/2021	Europe	Austria
Austria/CeMM9075/2021	Europe	Austria
Austria/CeMM5399/2021	Europe	Austria
Austria/CeMM5435/2021	Europe	Austria
env/Austria/CeMM4544/2021	Europe	Austria
Austria/CeMM11720/2021	Europe	Austria
Austria/CeMM8487/2021	Europe	Austria
Austria/CeMM9124/2021	Europe	Austria
Austria/CeMM7271/2021	Europe	Austria
Austria/CeMM7924/2021	Europe	Austria
Austria/CeMM7927/2021	Europe	Austria
Austria/CeMM7928/2021	Europe	Austria
Austria/CeMM8565/2021	Europe	Austria
Austria/CeMM4064/2021	Europe	Austria
Bahrain/NPS-17/2021	Asia	Bahrain
Bahrain/342051462/2021	Asia	Bahrain
Bahrain/342056645/2021	Asia	Bahrain
Bahrain/50008380/2021	Asia	Bahrain
Bahrain/NPS-16/2021	Asia	Bahrain
Bahrain/NPS-10/2021	Asia	Bahrain
Bahrain/970312612/2021	Asia	Bahrain
Bahrain/NPS-23/2021	Asia	Bahrain
Bahrain/341726172/2021	Asia	Bahrain
Bahrain/341811558/2021	Asia	Bahrain
Bahrain/341725942/2021	Asia	Bahrain
Bahrain/341709279/2021	Asia	Bahrain
Bahrain/341699781/2021	Asia	Bahrain
Bahrain/921009887/2021	Asia	Bahrain
Bahrain/5901683889/2021	Asia	Bahrain
Bahrain/NPS-26/2021	Asia	Bahrain
Bahrain/920977162/2021	Asia	Bahrain
Bahrain/342175058/2021	Asia	Bahrain
Bahrain/NPS-45/2021	Asia	Bahrain
Bahrain/342039561/2021	Asia	Bahrain
Bahrain/NPS-29/2021	Asia	Bahrain
Bahrain/NPS-36/2021	Asia	Bahrain
Bahrain/NPS-2/2021	Asia	Bahrain
Bahrain/NPS-33/2021	Asia	Bahrain
Bahrain/NPS-44/2021	Asia	Bahrain
Bahrain/342039495/2021	Asia	Bahrain
Bahrain/NPS-31/2021	Asia	Bahrain
Bahrain/NPS-40/2021	Asia	Bahrain
Bahrain/342175539/2021	Asia	Bahrain
Bahrain/NPS-43/2021	Asia	Bahrain
Bangladesh/CHRF-0359/2021	Asia	Bangladesh
Bangladesh/ideSHi-S-18/2021	Asia	Bangladesh
Bangladesh/BCSIR-SUST-11/2021	Asia	Bangladesh
Bangladesh/BCSIR-SUST-13/2021	Asia	Bangladesh
Bangladesh/BCSIR-SUST-22/2021	Asia	Bangladesh
Bangladesh/G039392/2021	Asia	Bangladesh
Bangladesh/PRTC-CVASU-BCSIR-0401-161/2021	Asia	Bangladesh
Bangladesh/JUST-GC290.010_W11/2021	Asia	Bangladesh
Bangladesh/ideSHi-ESP003/2021	Asia	Bangladesh
Singapore/496/2021	Asia	Singapore
Bangladesh/icddrb-1210313009/2021	Asia	Bangladesh
Bangladesh/ideSHi-B-100402007/2021	Asia	Bangladesh
Bangladesh/ideSHi-B-302302003/2021	Asia	Bangladesh
Bangladesh/ideSHi-B-302102001/2021	Asia	Bangladesh
Bangladesh/PRTC-CVASU-BCSIR-0329-74/2021	Asia	Bangladesh
Bangladesh/ideSHi-S-13/2021	Asia	Bangladesh
Bangladesh/ideSHi-IR-204/2021	Asia	Bangladesh
Bangladesh/ideSHi-IR-205/2021	Asia	Bangladesh
Bangladesh/icddrb-063144/2021	Asia	Bangladesh
Bangladesh/BCSIR-NILMRC-722/2021	Asia	Bangladesh
Bangladesh/CHRF-0273_Pr/2021	Asia	Bangladesh
Bangladesh/icddrb-046462/2021	Asia	Bangladesh
Singapore/338/2021	Asia	Singapore
Singapore/346/2021	Asia	Singapore
Bangladesh/CHRF-0253_Pr/2021	Asia	Bangladesh
Bangladesh/CHRF-0278_CU/2021	Asia	Bangladesh
Singapore/444/2021	Asia	Singapore
Bangladesh/CHRF-0279_CU/2021	Asia	Bangladesh
Bangladesh/CHRF-0292_CU/2021	Asia	Bangladesh
Bangladesh/CHRF-0293_CU/2021	Asia	Bangladesh
Bangladesh/PRTC-CVASU-BCSIR-0401-80/2021	Asia	Bangladesh
Bangladesh/CHRF-0357/2021	Asia	Bangladesh
Bangladesh/CHRF-0296_CU/2021	Asia	Bangladesh
Bangladesh/PRTC-CVASU-BCSIR-0401-09/2021	Asia	Bangladesh
Bangladesh/CHRF-0301_CU/2021	Asia	Bangladesh
Bangladesh/PRTC-CVASU-BCSIR-0321-20/2021	Asia	Bangladesh
Bangladesh/CHRF-0259_Pr/2021	Asia	Bangladesh
Belarus/MI-RRCEM-Sars_Cov_Vis_68/2021	Europe	Belarus
Belarus/RRPCEM-VIS_50/2021	Europe	Belarus
Belarus/RRCEM-Vis_70/2021	Europe	Belarus
Belgium/IPG-280/2021	Europe	Belgium
Belgium/CHUNamur13415940/2021	Europe	Belgium
Belgium/AZDelta-19187-2116R/2021	Europe	Belgium
Belgium/UZA-UA-247387348/2021	Europe	Belgium
Belgium/ZNA_21252695/2021	Europe	Belgium
Belgium/AZDelta-05468-2115R/2021	Europe	Belgium
Belgium/ULG-14859/2021	Europe	Belgium
Belgium/UGent-5518/2021	Europe	Belgium
Belgium/CHUNamur13392207/2021	Europe	Belgium
Belgium/UZA-UA-CV2262342417/2021	Europe	Belgium
Belgium/ZNA_21247144/2021	Europe	Belgium
Belgium/UZA-UA-CV2183452216/2021	Europe	Belgium
Belgium/Jessa_55-2116-000190/2021	Europe	Belgium
Belgium/Jessa_55-2115-000682/2021	Europe	Belgium
Belgium/Jessa_55-2115-000097/2021	Europe	Belgium
Belgium/Jessa_55-2115-001132/2021	Europe	Belgium
Belgium/CHUNamur13289754/2021	Europe	Belgium
Belgium/CHUNamur13326957/2021	Europe	Belgium
Belgium/Jessa_11-2105-001326/2021	Europe	Belgium
Belgium/AZSL_2103-05170/2021	Europe	Belgium
Belgium/UZA-UA-TKP255/2021	Europe	Belgium
Belgium/IPG-375/2021	Europe	Belgium
Belgium/UGent-4980/2021	Europe	Belgium
Belgium/AZDelta-18168-2119R/2021	Europe	Belgium
Belgium/ULG-15865/2021	Europe	Belgium
Belgium/UMONS-P01-70903-01/2021	Europe	Belgium
Belgium/UZA-UA-CV2056768903/2021	Europe	Belgium
Belgium/UZA-UA-CV2184781722/2021	Europe	Belgium
Belgium/ULG-15712/2021	Europe	Belgium
Belgium/ULG-15764/2021	Europe	Belgium
Belgium/ULG-14630/2021	Europe	Belgium
Belgium/ULG-14551/2021	Europe	Belgium
Belgium/CHUNamur13329488/2021	Europe	Belgium
Belgium/rega-1943/2021	Europe	Belgium
Belgium/ULG-14678/2021	Europe	Belgium
Belgium/ULG-14837/2021	Europe	Belgium
Belgium/UGent-5262/2021	Europe	Belgium
Belgium/ULG-14808/2021	Europe	Belgium
Belgium/ULG-15878/2021	Europe	Belgium
Belgium/CHUNamur13334614/2021	Europe	Belgium
Belgium/AZDelta-19737-2118R/2021	Europe	Belgium
Belgium/ULG-14985/2021	Europe	Belgium
Belgium/UZA-UA-24958566/2021	Europe	Belgium
Belgium/IPG-407/2021	Europe	Belgium
Belgium/UZA-UA-CV2107243053/2021	Europe	Belgium
Belgium/rega-1966/2021	Europe	Belgium
Belgium/rega-1858/2021	Europe	Belgium
Belgium/rega-6979/2021	Europe	Belgium
Belgium/rega-6314/2021	Europe	Belgium
Belgium/rega-7544/2021	Europe	Belgium
Belgium/Jessa_55-2118-000079/2021	Europe	Belgium
Belgium/rega-7124/2021	Europe	Belgium
Belgium/rega-7324/2021	Europe	Belgium
Belgium/rega-7293/2021	Europe	Belgium
Belgium/rega-7127/2021	Europe	Belgium
Belgium/rega-6633/2021	Europe	Belgium
Belgium/rega-6601/2021	Europe	Belgium
Belgium/rega-6487/2021	Europe	Belgium
Belgium/ULG-16200/2021	Europe	Belgium
Belgium/rega-1650/2021	Europe	Belgium
Belgium/rega-1646/2020	Europe	Belgium
Belgium/ZNA_21302422/2021	Europe	Belgium
Belgium/rega-1732/2020	Europe	Belgium
Belgium/ULG-15230/2021	Europe	Belgium
Belgium/rega-6140/2021	Europe	Belgium
Belgium/CHUNamur13412581/2021	Europe	Belgium
Belgium/AZDelta-00720-2118R/2021	Europe	Belgium
Belgium/UMONS-J688838801/2021	Europe	Belgium
Belgium/UZA-UA-CV2114191182/2021	Europe	Belgium
Belgium/UZA-UA-CV2152178305/2021	Europe	Belgium
Belgium/UZA-UA-CV2152950564/2021	Europe	Belgium
Belgium/UZA-UA-CV2140583165/2021	Europe	Belgium
Belgium/Jessa_55-2122-000344/2021	Europe	Belgium
Belgium/IPG-394/2021	Europe	Belgium
Belgium/ULG-16255/2021	Europe	Belgium
Belgium/ULG-16343/2021	Europe	Belgium
Belgium/ULG-16331/2021	Europe	Belgium
Belgium/ULG-16250/2021	Europe	Belgium
Belgium/ULG-15490/2021	Europe	Belgium
Belgium/ULG-15464/2021	Europe	Belgium
Belgium/ULG-15462/2021	Europe	Belgium
Belgium/ULG-11669/2021	Europe	Belgium
Belgium/rega-2195/2021	Europe	Belgium
Belgium/rega-2091/2021	Europe	Belgium
Belgium/rega-2132/2021	Europe	Belgium
Belgium/rega-2201/2021	Europe	Belgium
Belgium/UZA-UA-CV2093005877/2021	Europe	Belgium
Belgium/Jessa_55-2118-000927/2021	Europe	Belgium
Belgium/ULG-15100/2021	Europe	Belgium
Belgium/ULG-15002/2021	Europe	Belgium
Belgium/rega-6167/2021	Europe	Belgium
Belgium/UZA-UA-7789/2021	Europe	Belgium
Belgium/UGent-6099/2021	Europe	Belgium
Belgium/UGent-6365/2021	Europe	Belgium
Belgium/UGent-6379/2021	Europe	Belgium
Belgium/UGent-5680/2021	Europe	Belgium
Belgium/UGent-5857/2021	Europe	Belgium
Belgium/UGent-5599/2021	Europe	Belgium
Belgium/UGent-5815/2021	Europe	Belgium
Belgium/UGent-6053/2021	Europe	Belgium
Belgium/AZDelta-20343-2120R/2021	Europe	Belgium
Belgium/UZA-UA-CV2023257120/2021	Europe	Belgium
Belgium/AZDelta-04321-2121R/2021	Europe	Belgium
Belgium/UGent-6848/2021	Europe	Belgium
Belgium/UGent-6824/2021	Europe	Belgium
Belgium/UGent-6521/2021	Europe	Belgium
Belgium/Briant-12107536501/2021	Europe	Belgium
Belgium/MBLG605893/2021	Europe	Belgium
Belgium/MBLG348353/2021	Europe	Belgium
Belgium/CHUNamur13366293/2021	Europe	Belgium
Belgium/ZNA_21329610/2021	Europe	Belgium
Belgium/ZNA_21335528/2021	Europe	Belgium
Belgium/UZA-UA-CV2113948581/2021	Europe	Belgium
Belgium/UGent-6068/2021	Europe	Belgium
Belgium/rega-5395/2021	Europe	Belgium
Belgium/UGent-6071/2021	Europe	Belgium
Belgium/UGent-6412/2021	Europe	Belgium
Belgium/rega-5554/2021	Europe	Belgium
Belgium/rega-5493/2021	Europe	Belgium
Belgium/rega-5601/2021	Europe	Belgium
Belgium/rega-5700/2021	Europe	Belgium
Belgium/rega-5920/2021	Europe	Belgium
Belgium/rega-5915/2021	Europe	Belgium
Belgium/rega-5874/2021	Europe	Belgium
Belgium/Jessa_55-2121-000986/2021	Europe	Belgium
Belgium/rega-5651/2021	Europe	Belgium
Belgium/rega-5860/2021	Europe	Belgium
Belgium/rega-5954/2021	Europe	Belgium
Belgium/ULG-15069/2021	Europe	Belgium
Belgium/SJ4278808/2021	Europe	Belgium
Belgium/rega-1559/2021	Europe	Belgium
Belgium/rega-1603/2020	Europe	Belgium
Belgium/rega-1621/2020	Europe	Belgium
Belgium/UZA-UA-8392/2021	Europe	Belgium
Belgium/rega-5503/2021	Europe	Belgium
Belgium/rega-5587/2021	Europe	Belgium
Belgium/rega-5445/2021	Europe	Belgium
Belgium/AZDelta-20369-2118R/2021	Europe	Belgium
Belgium/UGent-6101/2021	Europe	Belgium
Belgium/ULG-16166/2021	Europe	Belgium
Belgium/UGent-1354/2021	Europe	Belgium
Belgium/AZDelta-02391-2110R/2021	Europe	Belgium
Belgium/ULG-12060/2021	Europe	Belgium
Belgium/rega-9701/2021	Europe	Belgium
Belgium/ULG-12303/2021	Europe	Belgium
Belgium/rega-2666/2021	Europe	Belgium
Belgium/rega-2470/2021	Europe	Belgium
Belgium/rega-2469/2021	Europe	Belgium
Belgium/rega-2680/2021	Europe	Belgium
Belgium/Jessa_55-2113-000017/2021	Europe	Belgium
Belgium/rega-2462/2021	Europe	Belgium
Belgium/Jessa_55-2113-000181/2021	Europe	Belgium
Belgium/rega-10523/2021	Europe	Belgium
Belgium/Jessa_55-2114-000475/2021	Europe	Belgium
Belgium/rega-10560/2021	Europe	Belgium
Belgium/rega-9715/2021	Europe	Belgium
Belgium/UZA-UA-CV2114384475/2021	Europe	Belgium
Belgium/CHUNamur13271692/2021	Europe	Belgium
Belgium/AZDelta-20247-2126R/2021	Europe	Belgium
Belgium/UZA-UA-48250432/2021	Europe	Belgium
Belgium/CHUNamur1322869301/2021	Europe	Belgium
Belgium/Jessa_55-2111-000121/2021	Europe	Belgium
Belgium/rega-10515/2021	Europe	Belgium
Belgium/ULG-12201/2021	Europe	Belgium
Belgium/ULG-13074/2021	Europe	Belgium
Belgium/rega-4058/2021	Europe	Belgium
Belgium/IPG-435/2021	Europe	Belgium
Belgium/UGent-2933/2021	Europe	Belgium
Belgium/UZA-UA-CV0631961262/2021	Europe	Belgium
Belgium/rega-3699/2021	Europe	Belgium
Belgium/Jessa_55-2110-000063/2021	Europe	Belgium
Belgium/Jessa_55-2110-000462/2021	Europe	Belgium
Belgium/WHT-UMONS-CV2036121340/2021	Europe	Belgium
Belgium/rega-3972/2021	Europe	Belgium
Belgium/rega-2996/2021	Europe	Belgium
Belgium/AZDelta14325-2105R/2021	Europe	Belgium
Belgium/AZDelta22868-2105R/2021	Europe	Belgium
Belgium/AZDelta18847-2105R/2021	Europe	Belgium
Belgium/Jessa_11-2112-001328-99912128579316/2021	Europe	Belgium
Belgium/Jessa_11-2112-001408-99912128045816/2021	Europe	Belgium
Belgium/CHUNamur1323948601/2021	Europe	Belgium
Belgium/Jessa_55-2113-000859/2021	Europe	Belgium
Belgium/Jessa_55-2114-000334/2021	Europe	Belgium
Belgium/rega-2989/2021	Europe	Belgium
Belgium/AZDelta-13089/2021	Europe	Belgium
Belgium/AZDelta12190-2106R/2021	Europe	Belgium
Belgium/rega-3841/2021	Europe	Belgium
Belgium/rega-10249/2021	Europe	Belgium
