strain	region	country
Austria/CeMM6623/2021	Europe	Austria
Austria/CeMM6616/2021	Europe	Austria
Austria/CeMM6619/2021	Europe	Austria
Austria/CeMM6615/2021	Europe	Austria
Austria/CeMM6665/2021	Europe	Austria
Austria/CeMM6663/2021	Europe	Austria
env/Austria/CeMM6453/2021	Europe	Austria
env/Austria/CeMM6447/2021	Europe	Austria
env/Austria/CeMM6433/2021	Europe	Austria
Austria/CeMM11513/2021	Europe	Austria
Austria/CeMM11331/2021	Europe	Austria
Austria/CeMM11539/2021	Europe	Austria
Austria/CeMM5489/2021	Europe	Austria
Austria/CeMM3959/2021	Europe	Austria
Austria/CeMM11211/2021	Europe	Austria
Austria/CeMM11134/2021	Europe	Austria
Austria/CeMM11033/2021	Europe	Austria
Austria/CeMM11055/2021	Europe	Austria
Austria/CeMM7198/2021	Europe	Austria
Austria/CeMM7200/2021	Europe	Austria
env/Austria/CeMM7303/2021	Europe	Austria
env/Austria/CeMM7319/2021	Europe	Austria
Austria/CeMM7239/2021	Europe	Austria
Austria/CeMM7248/2021	Europe	Austria
Austria/CeMM7132/2021	Europe	Austria
Austria/CeMM7400/2021	Europe	Austria
Austria/CeMM7127/2021	Europe	Austria
Austria/CeMM7125/2021	Europe	Austria
Austria/CeMM7502/2021	Europe	Austria
env/Austria/CeMM7300/2021	Europe	Austria
Austria/CeMM7256/2021	Europe	Austria
Austria/CeMM9608/2021	Europe	Austria
Austria/CeMM4790/2021	Europe	Austria
Austria/CeMM10965/2021	Europe	Austria
Austria/CeMM6600/2021	Europe	Austria
Austria/CeMM2254/2021	Europe	Austria
Austria/CeMM6592/2021	Europe	Austria
Austria/CeMM6594/2021	Europe	Austria
Austria/CeMM6596/2021	Europe	Austria
Austria/CeMM6601/2021	Europe	Austria
Austria/CeMM6586/2021	Europe	Austria
Austria/CeMM6587/2021	Europe	Austria
Austria/CeMM7255/2021	Europe	Austria
Austria/CeMM7642/2021	Europe	Austria
env/Austria/CeMM8155/2021	Europe	Austria
Austria/CeMM7619/2021	Europe	Austria
Austria/CeMM8601/2021	Europe	Austria
Austria/CeMM5528/2021	Europe	Austria
Austria/CeMM8416/2021	Europe	Austria
Austria/CeMM7774/2021	Europe	Austria
Austria/CeMM7777/2021	Europe	Austria
Austria/CeMM7929/2021	Europe	Austria
Austria/CeMM8587/2021	Europe	Austria
Austria/CeMM8461/2021	Europe	Austria
Austria/CeMM8472/2021	Europe	Austria
Austria/CeMM8471/2021	Europe	Austria
Austria/CeMM8451/2021	Europe	Austria
Austria/CeMM5386/2021	Europe	Austria
Austria/CeMM5362/2021	Europe	Austria
Austria/CeMM5396/2021	Europe	Austria
Austria/CeMM5397/2021	Europe	Austria
env/Austria/CeMM8348/2021	Europe	Austria
env/Austria/CeMM8350/2021	Europe	Austria
env/Austria/CeMM3813/2021	Europe	Austria
Austria/CeMM4051/2021	Europe	Austria
Austria/CeMM3397/2021	Europe	Austria
Austria/CeMM4078/2021	Europe	Austria
Austria/CeMM8607/2021	Europe	Austria
Austria/CeMM9126/2021	Europe	Austria
Austria/CeMM8670/2021	Europe	Austria
env/Austria/CeMM8838/2021	Europe	Austria
Austria/CeMM3197/2021	Europe	Austria
Austria/CeMM3194/2021	Europe	Austria
Austria/CeMM3729/2021	Europe	Austria
Austria/CeMM7285/2021	Europe	Austria
Austria/CeMM5561/2021	Europe	Austria
Austria/CeMM7282/2021	Europe	Austria
Austria/CeMM7289/2021	Europe	Austria
Austria/CeMM5551/2021	Europe	Austria
Austria/CeMM4936/2021	Europe	Austria
Austria/CeMM7273/2021	Europe	Austria
Austria/CeMM7268/2021	Europe	Austria
Austria/CeMM7272/2021	Europe	Austria
Austria/CeMM8634/2021	Europe	Austria
Austria/CeMM8696/2021	Europe	Austria
Austria/CeMM8769/2021	Europe	Austria
Austria/CeMM8686/2021	Europe	Austria
Austria/CeMM8759/2021	Europe	Austria
Austria/CeMM8757/2021	Europe	Austria
Austria/CeMM8656/2021	Europe	Austria
env/Austria/CeMM8886/2021	Europe	Austria
Austria/CeMM8733/2021	Europe	Austria
Austria/CeMM8800/2021	Europe	Austria
Austria/CeMM7261/2021	Europe	Austria
Austria/CeMM9130/2021	Europe	Austria
Austria/NeukirchenAltmuenster-11/2021	Europe	Austria
Austria/CeMM8042/2021	Europe	Austria
Austria/CeMM8053/2021	Europe	Austria
Austria/CeMM4429/2021	Europe	Austria
Austria/CeMM9211/2021	Europe	Austria
Austria/CeMM9247/2021	Europe	Austria
Austria/CeMM9192/2021	Europe	Austria
Austria/CeMM4428/2021	Europe	Austria
Austria/CeMM9206/2021	Europe	Austria
env/Austria/CeMM7769/2021	Europe	Austria
env/Austria/CeMM7719/2021	Europe	Austria
env/Austria/CeMM7736/2021	Europe	Austria
Austria/CeMM2256/2021	Europe	Austria
Austria/CeMM2257/2021	Europe	Austria
Austria/CeMM2281/2021	Europe	Austria
Austria/CeMM7672/2021	Europe	Austria
Austria/CeMM7695/2021	Europe	Austria
Austria/CeMM7648/2021	Europe	Austria
Austria/CeMM3090/2021	Europe	Austria
Austria/CeMM3080/2021	Europe	Austria
Austria/CeMM3103/2021	Europe	Austria
Austria/CeMM7623/2021	Europe	Austria
Austria/CeMM8093/2021	Europe	Austria
Austria/CeMM9094/2021	Europe	Austria
Austria/CeMM7843/2021	Europe	Austria
Austria/CeMM8227/2021	Europe	Austria
Austria/CeMM4202/2021	Europe	Austria
Austria/CeMM4177/2021	Europe	Austria
Austria/CeMM4171/2021	Europe	Austria
Austria/CeMM4150/2021	Europe	Austria
Austria/Dr-GernotWalder-13/2021	Europe	Austria
env/Austria/CeMM8145/2021	Europe	Austria
env/Austria/CeMM8201/2021	Europe	Austria
env/Austria/CeMM8189/2021	Europe	Austria
env/Austria/CeMM8197/2021	Europe	Austria
env/Austria/CeMM8163/2021	Europe	Austria
env/Austria/CeMM8186/2021	Europe	Austria
Austria/CeMM7883/2021	Europe	Austria
Austria/CeMM7942/2021	Europe	Austria
Austria/CeMM7936/2021	Europe	Austria
Austria/CeMM7919/2021	Europe	Austria
Austria/CeMM7907/2021	Europe	Austria
Austria/CeMM7967/2021	Europe	Austria
Austria/CeMM8007/2021	Europe	Austria
Austria/CeMM7951/2021	Europe	Austria
Austria/CeMM7975/2021	Europe	Austria
Austria/CeMM7871/2021	Europe	Austria
Austria/CeMM7839/2021	Europe	Austria
Austria/CeMM6078/2021	Europe	Austria
env/Austria/CeMM3278/2021	Europe	Austria
env/Austria/CeMM11994/2021	Europe	Austria
Austria/CeMM5743/2021	Europe	Austria
Austria/CeMM5570/2021	Europe	Austria
Austria/CeMM5514/2021	Europe	Austria
env/Austria/CeMM5581/2021	Europe	Austria
Austria/CeMM5319/2021	Europe	Austria
Austria/CeMM5678/2021	Europe	Austria
Austria/CeMM5273/2021	Europe	Austria
Austria/CeMM5484/2021	Europe	Austria
env/Austria/CeMM5090/2021	Europe	Austria
env/Austria/CeMM5593/2021	Europe	Austria
Austria/CeMM5565/2021	Europe	Austria
Austria/CeMM5724/2021	Europe	Austria
Austria/CeMM5330/2021	Europe	Austria
Austria/CeMM5005/2021	Europe	Austria
Austria/CeMM4758/2021	Europe	Austria
Austria/CeMM4993/2021	Europe	Austria
Austria/CeMM5496/2021	Europe	Austria
Austria/CeMM4750/2021	Europe	Austria
Austria/CeMM6007/2021	Europe	Austria
Austria/CeMM6035/2021	Europe	Austria
Austria/CeMM5335/2021	Europe	Austria
Austria/CeMM5019/2021	Europe	Austria
Austria/CeMM5331/2021	Europe	Austria
Bahrain/342175058/2021	Asia	Bahrain
Bahrain/342175539/2021	Asia	Bahrain
Bahrain/NPS-10/2021	Asia	Bahrain
Bahrain/920977162/2021	Asia	Bahrain
Bahrain/NPS-15/2021	Asia	Bahrain
Bahrain/NPS-16/2021	Asia	Bahrain
Bahrain/341725942/2021	Asia	Bahrain
Bahrain/NPS-23/2021	Asia	Bahrain
Bahrain/NPS-25/2021	Asia	Bahrain
Bahrain/NPS-26/2021	Asia	Bahrain
Bahrain/NPS-28/2021	Asia	Bahrain
Bahrain/840046569/2021	Asia	Bahrain
Bahrain/NPS-29/2021	Asia	Bahrain
Bahrain/NPS-33/2021	Asia	Bahrain
Bahrain/NPS-40/2021	Asia	Bahrain
Bahrain/NPS-34/2021	Asia	Bahrain
Bahrain/NPS-46/2021	Asia	Bahrain
Bahrain/NPS-44/2021	Asia	Bahrain
Bahrain/NPS-45/2021	Asia	Bahrain
Bahrain/NPS-17/2021	Asia	Bahrain
Bahrain/341841542/2021	Asia	Bahrain
Bahrain/NPS-31/2021	Asia	Bahrain
Bahrain/341811558/2021	Asia	Bahrain
Bahrain/921009887/2021	Asia	Bahrain
Bahrain/NPS-2/2021	Asia	Bahrain
Bahrain/341726177/2021	Asia	Bahrain
Bahrain/NPS-30/2021	Asia	Bahrain
Bahrain/342056645/2021	Asia	Bahrain
Bahrain/341709279/2021	Asia	Bahrain
Bahrain/341699781/2021	Asia	Bahrain
Bangladesh/ideSHi-B-302102001/2021	Asia	Bangladesh
Bangladesh/ideSHi-B-100402007/2021	Asia	Bangladesh
Bangladesh/JUST-GC269-104_W2/2021	Asia	Bangladesh
Bangladesh/JUST-GC290.010_W11/2021	Asia	Bangladesh
Bangladesh/JUST-GC272-039_W5/2021	Asia	Bangladesh
Bangladesh/ideSHi-B-302502004/2021	Asia	Bangladesh
Bangladesh/BCSIR-SUST-02/2021	Asia	Bangladesh
Japan/IC-1072/2021	Asia	Japan
Singapore/496/2021	Asia	Singapore
Singapore/444/2021	Asia	Singapore
Bangladesh/CHRF-0253_Pr/2021	Asia	Bangladesh
Bangladesh/CHRF-0296_CU/2021	Asia	Bangladesh
Bangladesh/CHRF-0301_CU/2021	Asia	Bangladesh
Bangladesh/CHRF-0273_Pr/2021	Asia	Bangladesh
Bangladesh/icddrb-7636/2021	Asia	Bangladesh
Bangladesh/CHRF-0259_Pr/2021	Asia	Bangladesh
Bangladesh/icddrb-046462/2021	Asia	Bangladesh
Bangladesh/PRTC-CVASU-BCSIR-0401-161/2021	Asia	Bangladesh
Bangladesh/PRTC-CVASU-BCSIR-0329-74/2021	Asia	Bangladesh
Bangladesh/PRTC-CVASU-BCSIR-0401-80/2021	Asia	Bangladesh
Bangladesh/ideSHi-IR-204/2021	Asia	Bangladesh
Bangladesh/ideSHi-IR-205/2021	Asia	Bangladesh
Bangladesh/BCSIR-SUST-03/2021	Asia	Bangladesh
Bangladesh/icddrb-1210313009/2021	Asia	Bangladesh
Bangladesh/PRTC-CVASU-BCSIR-0321-20/2021	Asia	Bangladesh
Bangladesh/BCSIR-SUST-11/2021	Asia	Bangladesh
Bangladesh/CHRF-0292_CU/2021	Asia	Bangladesh
Bangladesh/CHRF-0279_CU/2021	Asia	Bangladesh
Bangladesh/CHRF-0293_CU/2021	Asia	Bangladesh
Bangladesh/CHRF-0359/2021	Asia	Bangladesh
Bangladesh/ideSHi-S-02/2021	Asia	Bangladesh
Bangladesh/CHRF-0278_CU/2021	Asia	Bangladesh
Bangladesh/ideSHi-S-13/2021	Asia	Bangladesh
Bangladesh/ideSHi-S-18/2021	Asia	Bangladesh
Bangladesh/icddrb-1210413005/2021	Asia	Bangladesh
Bangladesh/icddrb-063144/2021	Asia	Bangladesh
Bangladesh/CHRF-0357/2021	Asia	Bangladesh
Belarus/RRCEM-Vis_70/2021	Europe	Belarus
Belarus/RRPCEM-VIS_50/2021	Europe	Belarus
Belarus/MI-RRCEM-Sars_Cov_Vis_68/2021	Europe	Belarus
Belgium/IPG-195/2021	Europe	Belgium
Belgium/UZA-UA-CV2094615067/2021	Europe	Belgium
Belgium/ULG-13385/2021	Europe	Belgium
Belgium/ULG-13487/2021	Europe	Belgium
Belgium/ULG-13603/2021	Europe	Belgium
Belgium/ULG-13601/2021	Europe	Belgium
Belgium/UGent-6627/2021	Europe	Belgium
Belgium/rega-4510/2021	Europe	Belgium
Belgium/rega-8242/2021	Europe	Belgium
Belgium/UZA-UA-24928974/2021	Europe	Belgium
Belgium/rega-7837/2021	Europe	Belgium
Belgium/UZA-UA-CV2052911737/2021	Europe	Belgium
Belgium/ULG-15019/2021	Europe	Belgium
Belgium/CHUNamur13339715/2021	Europe	Belgium
Belgium/rega-7882/2021	Europe	Belgium
Belgium/UZA-UA-CV2206300160/2021	Europe	Belgium
Belgium/ULG-13649/2021	Europe	Belgium
Belgium/rega-10461/2021	Europe	Belgium
Belgium/rega-10480/2021	Europe	Belgium
Belgium/Jessa_55-2117-000841/2021	Europe	Belgium
Belgium/UZA-UA-CV2192495949/2021	Europe	Belgium
Belgium/rega-4879/2021	Europe	Belgium
Belgium/UZA-UA-MI21150546/2021	Europe	Belgium
Belgium/UZA-UA-CV2052996916/2021	Europe	Belgium
Belgium/Aalst-OLVZ-8143464/2021	Europe	Belgium
Belgium/Jessa_55-2114-000703/2021	Europe	Belgium
Belgium/rega-4844/2021	Europe	Belgium
Belgium/AZDelta-18613-2111R/2021	Europe	Belgium
Belgium/CHUNamur1325023401/2021	Europe	Belgium
Belgium/WHT-UMONS-CV2089220857/2021	Europe	Belgium
Belgium/WHT-UMONS-CV2105492407/2021	Europe	Belgium
Belgium/CHUNamur1327688201/2021	Europe	Belgium
Belgium/SJ4281591/2021	Europe	Belgium
Belgium/AZDelta-00712-2109R/2021	Europe	Belgium
Belgium/rega-2264/2021	Europe	Belgium
Belgium/AZDelta-07653-2112R/2021	Europe	Belgium
Belgium/IPG-275/2021	Europe	Belgium
Belgium/CHUNamur13412260/2021	Europe	Belgium
Belgium/rega-5014/2021	Europe	Belgium
Belgium/rega-4793/2021	Europe	Belgium
Belgium/Jessa_55-2104-000755/2021	Europe	Belgium
Belgium/rega-8129/2021	Europe	Belgium
Belgium/IPG-51/2021	Europe	Belgium
Belgium/ULG-14996/2021	Europe	Belgium
Belgium/UZA-UA-CV2151566090/2021	Europe	Belgium
Belgium/UZA-UA-CV2066944001/2021	Europe	Belgium
Belgium/CHUNamur1321097301/2021	Europe	Belgium
Belgium/Jessa_11-2114-006377/2021	Europe	Belgium
Belgium/ULG-13959/2021	Europe	Belgium
Belgium/Jessa_55-2114-000310/2021	Europe	Belgium
Belgium/SJ4238164/2021	Europe	Belgium
Belgium/ULG-15128/2021	Europe	Belgium
Belgium/UZA-UA-6231/2021	Europe	Belgium
Belgium/Briant-12103105501/2021	Europe	Belgium
Belgium/UZA-UA-47226969/2021	Europe	Belgium
Belgium/AZDelta-20751-2126R/2021	Europe	Belgium
Belgium/UZA-UA-CV2076514160/2021	Europe	Belgium
Belgium/UZA-UA-CV2008796137/2021	Europe	Belgium
Belgium/Jessa-55-2112-000151/2021	Europe	Belgium
Belgium/Jessa_55-2115-000661/2021	Europe	Belgium
Belgium/UZA-UA-447857577/2021	Europe	Belgium
Belgium/Jessa_55-2116-000551/2021	Europe	Belgium
Belgium/Jessa_55-2115-000573/2021	Europe	Belgium
Belgium/UZA-UA-782JEJ/2021	Europe	Belgium
Belgium/Jessa_11-2112-008523/2021	Europe	Belgium
Belgium/Jessa_11-2115-005587/2021	Europe	Belgium
Belgium/UGent-2564/2021	Europe	Belgium
Belgium/UZA-UA-CV0640176758/2021	Europe	Belgium
Belgium/CHUNamur1325878701/2021	Europe	Belgium
Belgium/CHUNamur1324530401/2021	Europe	Belgium
Belgium/Jessa_55-2113-000535/2021	Europe	Belgium
Belgium/Jessa_55-2112-001926/2021	Europe	Belgium
Belgium/Jessa_55-2113-000029/2021	Europe	Belgium
Belgium/Jessa_55-2113-001221/2021	Europe	Belgium
Belgium/Jessa_11-2113-007293/2021	Europe	Belgium
Belgium/IPG-164/2021	Europe	Belgium
Belgium/CHUNamur13319066/2021	Europe	Belgium
Belgium/CHUNamur13271965/2021	Europe	Belgium
Belgium/CHUNamur13271961/2021	Europe	Belgium
Belgium/UZA-UA-CV2066891356/2021	Europe	Belgium
Belgium/UZA-UA-CV2238079582/2021	Europe	Belgium
Belgium/UZA-UA-1319/2020	Europe	Belgium
Belgium/Jessa_55-2111-000130/2021	Europe	Belgium
Belgium/UZA-UA-8711/2020	Europe	Belgium
Belgium/rega-4888/2021	Europe	Belgium
Belgium/rega-10228/2021	Europe	Belgium
Belgium/rega-10125/2021	Europe	Belgium
Belgium/UGent-7369/2021	Europe	Belgium
Belgium/AZDelta-05975-2108R/2021	Europe	Belgium
Belgium/ULG-12742/2021	Europe	Belgium
Belgium/Jessa_55-2105-000028/2021	Europe	Belgium
Belgium/UZA-UA-47847754/2021	Europe	Belgium
Belgium/AZDelta-21217-2117R/2021	Europe	Belgium
Belgium/Jessa_55-2118-000702/2021	Europe	Belgium
Belgium/rega-8498/2021	Europe	Belgium
Belgium/rega-8405/2021	Europe	Belgium
Belgium/rega-7746/2021	Europe	Belgium
Belgium/Jessa_55-2108-000674/2021	Europe	Belgium
Belgium/rega-1659/2020	Europe	Belgium
Belgium/UGent-1064/2021	Europe	Belgium
Belgium/AZDelta-20221-2110L/2021	Europe	Belgium
Belgium/AZDelta-02775-2112R/2021	Europe	Belgium
Belgium/Jessa_55-2111-000133/2021	Europe	Belgium
Belgium/rega-1699/2020	Europe	Belgium
Belgium/UGent-6991/2021	Europe	Belgium
Belgium/CHUNamur13399341/2021	Europe	Belgium
Belgium/UGent-7248/2021	Europe	Belgium
Belgium/ULG-15975/2021	Europe	Belgium
Belgium/Aalst-OLVZ-8021328/2021	Europe	Belgium
Belgium/CHUNamur13352273/2021	Europe	Belgium
Belgium/rega-4612/2021	Europe	Belgium
Belgium/Jessa_11-2109-008578/2021	Europe	Belgium
Belgium/ULG-11668/2021	Europe	Belgium
Belgium/UGent-4471/2021	Europe	Belgium
Belgium/IPG-237/2021	Europe	Belgium
Belgium/ULG-14519/2021	Europe	Belgium
Belgium/rega-8439/2021	Europe	Belgium
Belgium/CHUNamur13206795/2021	Europe	Belgium
Belgium/rega-8540/2021	Europe	Belgium
Belgium/MBLG31277/2021	Europe	Belgium
Belgium/CHUNamur1321725001/2021	Europe	Belgium
Belgium/ULG-14534/2021	Europe	Belgium
Belgium/UMONS-J688285201/2021	Europe	Belgium
Belgium/ULG-14588/2021	Europe	Belgium
Belgium/ULG-14631/2021	Europe	Belgium
Belgium/UGent-4328/2021	Europe	Belgium
Belgium/CHUNamur13254769/2021	Europe	Belgium
Belgium/ULG-13024/2021	Europe	Belgium
Belgium/rega-7074/2021	Europe	Belgium
Belgium/ULG-13109/2021	Europe	Belgium
Belgium/ULG-14407/2021	Europe	Belgium
Belgium/ULG-14188/2021	Europe	Belgium
Belgium/ULG-13965/2021	Europe	Belgium
Belgium/ULG-13964/2021	Europe	Belgium
Belgium/ULG-14452/2021	Europe	Belgium
Belgium/ULG-14047/2021	Europe	Belgium
Belgium/ULG-14465/2021	Europe	Belgium
Belgium/ULG-14070/2021	Europe	Belgium
Belgium/ULG-14230/2021	Europe	Belgium
Belgium/BW-USAFSAM-S3072/2021	Europe	Belgium
Belgium/ULG-14190/2021	Europe	Belgium
Belgium/UGent-4436/2021	Europe	Belgium
Belgium/UGent-4670/2021	Europe	Belgium
Belgium/rega-7060/2021	Europe	Belgium
Belgium/rega-8437/2021	Europe	Belgium
Belgium/rega-7012/2021	Europe	Belgium
Belgium/ULG-16231/2021	Europe	Belgium
Belgium/rega-1889/2021	Europe	Belgium
Belgium/rega-6244/2021	Europe	Belgium
Belgium/rega-6182/2021	Europe	Belgium
Belgium/rega-5561/2021	Europe	Belgium
Belgium/rega-3974/2021	Europe	Belgium
Belgium/rega-5483/2021	Europe	Belgium
Belgium/rega-5715/2021	Europe	Belgium
Belgium/rega-5986/2021	Europe	Belgium
Belgium/UGent-4597/2021	Europe	Belgium
Belgium/rega-5968/2021	Europe	Belgium
Belgium/rega-5758/2021	Europe	Belgium
Belgium/UZA-UA-CV0630981562/2021	Europe	Belgium
Belgium/UZA-UA-CV2106372982/2021	Europe	Belgium
Belgium/rega-5769/2021	Europe	Belgium
Belgium/UZA-UA-CV2151517792/2021	Europe	Belgium
Belgium/rega-5961/2021	Europe	Belgium
Belgium/rega-5949/2021	Europe	Belgium
Belgium/rega-5897/2021	Europe	Belgium
Belgium/UZA-UA-1462/2021	Europe	Belgium
Belgium/ULG-13222/2021	Europe	Belgium
Belgium/ZNA_21349057/2021	Europe	Belgium
Belgium/ULG-13204/2021	Europe	Belgium
Belgium/UZA-UA-47275900/2021	Europe	Belgium
Belgium/rega-4348/2021	Europe	Belgium
Belgium/UGent-5145/2021	Europe	Belgium
Belgium/rega-8580/2021	Europe	Belgium
Belgium/ULG-13290/2021	Europe	Belgium
Belgium/UGent-5128/2021	Europe	Belgium
Belgium/rega-9413/2021	Europe	Belgium
Belgium/UZA-UA-814210901/2021	Europe	Belgium
Belgium/UZA-UA-TIH728/2021	Europe	Belgium
Belgium/UZA-UA-TIH699/2021	Europe	Belgium
Belgium/UGent-5301/2021	Europe	Belgium
Belgium/UMONS-P02-02472-01/2021	Europe	Belgium
Belgium/IPG-426/2021	Europe	Belgium
Belgium/ULG-14765/2021	Europe	Belgium
Belgium/UGent-5395/2021	Europe	Belgium
Belgium/ULG-14911/2021	Europe	Belgium
Belgium/UGent-4885/2021	Europe	Belgium
