strain	region	country
Austria/CeMM7654/2021	Europe	Austria
Austria/CeMM8045/2021	Europe	Austria
Austria/CeMM7660/2021	Europe	Austria
Austria/CeMM2266/2021	Europe	Austria
Austria/CeMM2413/2021	Europe	Austria
Austria/CeMM7681/2021	Europe	Austria
Austria/CeMM9146/2021	Europe	Austria
env/Austria/CeMM7754/2021	Europe	Austria
env/Austria/CeMM7748/2021	Europe	Austria
Austria/CeMM9191/2021	Europe	Austria
Austria/CeMM9247/2021	Europe	Austria
Austria/MUIV-0050/2021	Europe	Austria
env/Austria/CeMM6147/2021	Europe	Austria
env/Austria/CeMM4544/2021	Europe	Austria
env/Austria/CeMM6127/2021	Europe	Austria
Austria/CeMM7659/2021	Europe	Austria
Austria/CeMM7956/2021	Europe	Austria
Austria/CeMM11520/2021	Europe	Austria
Austria/MUIV-0023/2021	Europe	Austria
Austria/CeMM9359/2021	Europe	Austria
Austria/Voecklamarkt-19/2021	Europe	Austria
Austria/CeMM5901/2021	Europe	Austria
Austria/CeMM5267/2021	Europe	Austria
Austria/CeMM5010/2021	Europe	Austria
Austria/CeMM4379/2021	Europe	Austria
Austria/CeMM4915/2021	Europe	Austria
Austria/CeMM5788/2021	Europe	Austria
Austria/CeMM4170/2021	Europe	Austria
Austria/CeMM5281/2021	Europe	Austria
Austria/CeMM3920/2021	Europe	Austria
Austria/CeMM9336/2021	Europe	Austria
Austria/CeMM5982/2021	Europe	Austria
Austria/CeMM3887/2021	Europe	Austria
env/Austria/CeMM6548/2021	Europe	Austria
Austria/CeMM3886/2021	Europe	Austria
Austria/Dr-GernotWalder-15/2021	Europe	Austria
env/Austria/CeMM4250/2021	Europe	Austria
Austria/CeMM6610/2021	Europe	Austria
env/Austria/CeMM6440/2021	Europe	Austria
Austria/CeMM6620/2021	Europe	Austria
Austria/CeMM5802/2021	Europe	Austria
Austria/CeMM5807/2021	Europe	Austria
Austria/CeMM5337/2021	Europe	Austria
Austria/CeMM3913/2021	Europe	Austria
Austria/CeMM9570/2021	Europe	Austria
Austria/CeMM5831/2021	Europe	Austria
Austria/CeMM5902/2021	Europe	Austria
env/Austria/CeMM11171/2021	Europe	Austria
Austria/CeMM9094/2021	Europe	Austria
Austria/CeMM9096/2021	Europe	Austria
Austria/CeMM10993/2021	Europe	Austria
env/Austria/CeMM9177/2021	Europe	Austria
Austria/CeMM8036/2021	Europe	Austria
Austria/CeMM8066/2021	Europe	Austria
Austria/CeMM8019/2021	Europe	Austria
Austria/CeMM8308/2021	Europe	Austria
Austria/CeMM7901/2021	Europe	Austria
Austria/CeMM7905/2021	Europe	Austria
Austria/CeMM7891/2021	Europe	Austria
env/Austria/CeMM6558/2021	Europe	Austria
Austria/CeMM11251/2021	Europe	Austria
Austria/CeMM11306/2021	Europe	Austria
Austria/CeMM5838/2021	Europe	Austria
Austria/CeMM5830/2021	Europe	Austria
env/Austria/CeMM8203/2021	Europe	Austria
Austria/CeMM6097/2021	Europe	Austria
Austria/CeMM5486/2021	Europe	Austria
Austria/CeMM5321/2021	Europe	Austria
Austria/CeMM4756/2021	Europe	Austria
Austria/CeMM4759/2021	Europe	Austria
Austria/CeMM6008/2021	Europe	Austria
Austria/CeMM5976/2021	Europe	Austria
Austria/MUIV-0059/2021	Europe	Austria
Austria/CeMM7434/2021	Europe	Austria
env/Austria/CeMM8152/2021	Europe	Austria
Austria/CeMM7448/2021	Europe	Austria
Austria/CeMM5417/2021	Europe	Austria
Austria/CeMM5410/2021	Europe	Austria
Austria/CeMM7370/2021	Europe	Austria
Austria/CeMM7125/2021	Europe	Austria
Austria/CeMM7467/2021	Europe	Austria
Austria/CeMM7116/2021	Europe	Austria
Austria/CeMM7149/2021	Europe	Austria
Austria/CeMM7254/2021	Europe	Austria
Austria/CeMM7258/2021	Europe	Austria
Austria/CeMM7251/2021	Europe	Austria
Austria/CeMM7148/2021	Europe	Austria
Austria/CeMM7928/2021	Europe	Austria
Austria/CeMM8576/2021	Europe	Austria
Austria/CeMM8474/2021	Europe	Austria
env/Austria/CeMM7300/2021	Europe	Austria
env/Austria/CeMM9757/2021	Europe	Austria
Austria/CeMM10899/2021	Europe	Austria
Austria/CeMM9623/2021	Europe	Austria
Austria/CeMM9625/2021	Europe	Austria
Austria/CeMM10881/2021	Europe	Austria
Austria/CeMM8600/2021	Europe	Austria
Austria/CeMM8610/2021	Europe	Austria
env/Austria/CeMM8899/2021	Europe	Austria
Austria/CeMM5390/2021	Europe	Austria
Austria/CeMM4947/2021	Europe	Austria
Austria/CeMM7136/2021	Europe	Austria
Austria/CeMM5343/2021	Europe	Austria
Austria/CeMM7200/2021	Europe	Austria
Austria/CeMM5529/2021	Europe	Austria
env/Austria/CeMM7313/2021	Europe	Austria
Austria/CeMM8437/2021	Europe	Austria
env/Austria/CeMM7230/2021	Europe	Austria
Austria/CeMM8481/2021	Europe	Austria
Austria/CeMM8391/2021	Europe	Austria
Austria/CeMM8505/2021	Europe	Austria
env/Austria/CeMM7312/2021	Europe	Austria
env/Austria/CeMM7316/2021	Europe	Austria
Austria/CeMM7173/2021	Europe	Austria
Austria/CeMM8453/2021	Europe	Austria
Austria/CeMM7174/2021	Europe	Austria
env/Austria/CeMM7215/2021	Europe	Austria
Austria/CeMM7152/2021	Europe	Austria
Austria/CeMM8421/2021	Europe	Austria
Austria/CeMM8413/2021	Europe	Austria
Austria/CeMM7187/2021	Europe	Austria
Austria/CeMM8410/2021	Europe	Austria
Austria/CeMM5387/2021	Europe	Austria
Austria/CeMM7240/2021	Europe	Austria
Austria/CeMM7114/2021	Europe	Austria
Austria/CeMM7138/2021	Europe	Austria
Austria/CeMM7137/2021	Europe	Austria
Austria/CeMM8396/2021	Europe	Austria
Austria/CeMM8727/2021	Europe	Austria
Austria/CeMM8552/2021	Europe	Austria
Austria/CeMM5678/2021	Europe	Austria
env/Austria/CeMM8323/2021	Europe	Austria
Austria/CeMM7276/2021	Europe	Austria
Austria/CeMM5538/2021	Europe	Austria
Austria/CeMM5727/2021	Europe	Austria
Austria/CeMM5552/2021	Europe	Austria
Austria/CeMM7288/2021	Europe	Austria
Austria/CeMM5523/2021	Europe	Austria
Austria/CeMM8462/2021	Europe	Austria
Austria/CeMM5707/2021	Europe	Austria
Austria/CeMM9417/2021	Europe	Austria
Austria/CeMM4823/2021	Europe	Austria
Austria/CeMM10955/2021	Europe	Austria
Austria/CeMM7433/2021	Europe	Austria
Austria/CeMM3736/2021	Europe	Austria
Austria/CeMM7432/2021	Europe	Austria
Austria/CeMM7463/2021	Europe	Austria
Austria/CeMM7489/2021	Europe	Austria
Austria/CeMM3216/2021	Europe	Austria
Austria/CeMM7424/2021	Europe	Austria
env/Austria/CeMM8369/2021	Europe	Austria
Austria/CeMM7483/2021	Europe	Austria
Austria/CeMM6604/2021	Europe	Austria
Austria/CeMM7469/2021	Europe	Austria
Austria/CeMM3191/2021	Europe	Austria
Austria/CeMM3304/2021	Europe	Austria
env/Austria/CeMM8361/2021	Europe	Austria
Austria/CeMM7267/2021	Europe	Austria
env/Austria/CeMM7301/2021	Europe	Austria
Austria/CeMM8647/2021	Europe	Austria
Austria/CeMM8634/2021	Europe	Austria
Austria/CeMM7271/2021	Europe	Austria
Austria/CeMM7272/2021	Europe	Austria
Austria/CeMM8457/2021	Europe	Austria
env/Austria/CeMM8356/2021	Europe	Austria
Austria/CeMM8868/2021	Europe	Austria
Austria/CeMM8768/2021	Europe	Austria
Austria/CeMM8873/2021	Europe	Austria
Austria/CeMM8658/2021	Europe	Austria
Bahrain/342175539/2021	Asia	Bahrain
Bahrain/NPS-11/2021	Asia	Bahrain
Bahrain/NPS-13/2021	Asia	Bahrain
Bahrain/NPS-15/2021	Asia	Bahrain
Bahrain/NPS-23/2021	Asia	Bahrain
Bahrain/NPS-26/2021	Asia	Bahrain
Bahrain/NPS-28/2021	Asia	Bahrain
Bahrain/NPS-29/2021	Asia	Bahrain
Bahrain/NPS-40/2021	Asia	Bahrain
Bahrain/NPS-42/2021	Asia	Bahrain
Bahrain/NPS-43/2021	Asia	Bahrain
Bahrain/NPS-44/2021	Asia	Bahrain
Bahrain/NPS-45/2021	Asia	Bahrain
Bahrain/NPS-10/2021	Asia	Bahrain
Bahrain/NPS-31/2021	Asia	Bahrain
Bahrain/50008380/2021	Asia	Bahrain
Bahrain/342009586/2021	Asia	Bahrain
Bahrain/920977162/2021	Asia	Bahrain
Bahrain/342175058/2021	Asia	Bahrain
Bahrain/NPS-35/2021	Asia	Bahrain
Bahrain/NPS-2/2021	Asia	Bahrain
Bahrain/342056306/2021	Asia	Bahrain
Bahrain/840046569/2021	Asia	Bahrain
Bahrain/341841542/2021	Asia	Bahrain
Bahrain/341726177/2021	Asia	Bahrain
Bahrain/341811558/2021	Asia	Bahrain
Bahrain/341725942/2021	Asia	Bahrain
Bahrain/341699781/2021	Asia	Bahrain
Bahrain/341702536/2021	Asia	Bahrain
Bahrain/921009887/2021	Asia	Bahrain
Bangladesh/BCSIR-SUST-30/2021	Asia	Bangladesh
Bangladesh/PRTC-CVASU-BCSIR-0401-161/2021	Asia	Bangladesh
Bangladesh/CHRF-0259_Pr/2021	Asia	Bangladesh
Bangladesh/CHRF-0253_Pr/2021	Asia	Bangladesh
Bangladesh/icddrb-063144/2021	Asia	Bangladesh
Bangladesh/ideSHi-B-302502004/2021	Asia	Bangladesh
Bangladesh/ideSHi-IR-204/2021	Asia	Bangladesh
Bangladesh/BCSIR-SUST-11/2021	Asia	Bangladesh
Bangladesh/BCSIR-SUST-13/2021	Asia	Bangladesh
Bangladesh/ideSHi-ESP003/2021	Asia	Bangladesh
Singapore/496/2021	Asia	Singapore
Bangladesh/PRTC-CVASU-BCSIR-0401-80/2021	Asia	Bangladesh
Bangladesh/BCSIR-SUST-03/2021	Asia	Bangladesh
Bangladesh/BCSIR-SUST-02/2021	Asia	Bangladesh
Bangladesh/PRTC-CVASU-BCSIR-0328-132/2021	Asia	Bangladesh
Bangladesh/icddrb-046462/2021	Asia	Bangladesh
Bangladesh/ideSHi-IR-205/2021	Asia	Bangladesh
Singapore/444/2021	Asia	Singapore
Bangladesh/PRTC-CVASU-BCSIR-0329-74/2021	Asia	Bangladesh
Bangladesh/icddrb-047217/2021	Asia	Bangladesh
Bangladesh/icddrb-1210313009/2021	Asia	Bangladesh
Bangladesh/icddrb-1210413005/2021	Asia	Bangladesh
Bangladesh/CHRF-0273_Pr/2021	Asia	Bangladesh
Bangladesh/CHRF-0278_CU/2021	Asia	Bangladesh
Bangladesh/BCSIR-JU-16/2021	Asia	Bangladesh
Bangladesh/CHRF-0359/2021	Asia	Bangladesh
Bangladesh/icddrb-7636/2021	Asia	Bangladesh
Bangladesh/JUST-GC290.010_W11/2021	Asia	Bangladesh
Bangladesh/CHRF-0279_CU/2021	Asia	Bangladesh
Bangladesh/CHRF-0179/2021	Asia	Bangladesh
Bangladesh/CHRF-0292_CU/2021	Asia	Bangladesh
Bangladesh/CHRF-0293_CU/2021	Asia	Bangladesh
Bangladesh/CHRF-0296_CU/2021	Asia	Bangladesh
Bangladesh/ideSHi-S-24/2021	Asia	Bangladesh
Bangladesh/ideSHi-S-13/2021	Asia	Bangladesh
Bangladesh/ideSHi-S-09/2021	Asia	Bangladesh
Bangladesh/CHRF-0301_CU/2021	Asia	Bangladesh
Belarus/MI-RRCEM-Sars_Cov_Vis_68/2021	Europe	Belarus
Belarus/RRPCEM-VIS_50/2021	Europe	Belarus
Belarus/RRCEM-Vis_70/2021	Europe	Belarus
Belgium/UGent-4432/2021	Europe	Belgium
Belgium/UGent-7001/2021	Europe	Belgium
Belgium/rega-1694/2021	Europe	Belgium
Belgium/Jessa_55-2114-000149/2021	Europe	Belgium
Belgium/UGent-6976/2021	Europe	Belgium
Belgium/UGent-1065/2021	Europe	Belgium
Belgium/UGent-4743/2021	Europe	Belgium
Belgium/rega-2096/2021	Europe	Belgium
Belgium/IPG-268/2021	Europe	Belgium
Belgium/UGent-4454/2021	Europe	Belgium
Belgium/ULG-14094/2021	Europe	Belgium
Belgium/UGent-4459/2021	Europe	Belgium
Belgium/ULG-14099/2021	Europe	Belgium
Belgium/UGent-4522/2021	Europe	Belgium
Belgium/ULG-14017/2021	Europe	Belgium
Belgium/ULG-14057/2021	Europe	Belgium
Belgium/UGent-4609/2021	Europe	Belgium
Belgium/rega-5833/2021	Europe	Belgium
Belgium/rega-5949/2021	Europe	Belgium
Belgium/UMONS-CV0609723206/2021	Europe	Belgium
Belgium/rega-1699/2020	Europe	Belgium
Belgium/ULG-13869/2021	Europe	Belgium
Belgium/UZA-UA-TCJ068/2021	Europe	Belgium
Belgium/rega-1733/2021	Europe	Belgium
Belgium/UGent-4079/2021	Europe	Belgium
Belgium/UGent-7126/2021	Europe	Belgium
Belgium/ULG-13773/2021	Europe	Belgium
Belgium/ULG-14616/2021	Europe	Belgium
Belgium/rega-5380/2021	Europe	Belgium
Belgium/ULG-14336/2021	Europe	Belgium
Belgium/rega-5348/2021	Europe	Belgium
Belgium/rega-5598/2021	Europe	Belgium
Belgium/UZA-UA-CV2025623819/2021	Europe	Belgium
Belgium/rega-5741/2021	Europe	Belgium
Belgium/rega-5924/2021	Europe	Belgium
Belgium/UZA-UA-24920384/2021	Europe	Belgium
Belgium/AZDelta2103-07818/2021	Europe	Belgium
Belgium/ULG-16153/2021	Europe	Belgium
Belgium/UZA-UA-CV2183322274/2021	Europe	Belgium
Belgium/ULG-13913/2021	Europe	Belgium
Belgium/ULG-14271/2021	Europe	Belgium
Belgium/Jessa_11-2115-000349/2021	Europe	Belgium
Belgium/UGent-4956/2021	Europe	Belgium
Belgium/Jessa_51-2111-000014/2021	Europe	Belgium
Belgium/Jessa_55-2111-001293/2021	Europe	Belgium
Belgium/Jessa_55-2111-001127/2021	Europe	Belgium
Belgium/ULG-13960/2021	Europe	Belgium
Belgium/UGent-3355/2021	Europe	Belgium
Belgium/CHUNamur1325311401/2021	Europe	Belgium
Belgium/UGent-5193/2021	Europe	Belgium
Belgium/UGent-5100/2021	Europe	Belgium
Belgium/UGent-5249/2021	Europe	Belgium
Belgium/ULG-11689/2021	Europe	Belgium
Belgium/CHUNamur13407590/2021	Europe	Belgium
Belgium/UGent-5323/2021	Europe	Belgium
Belgium/UZA-UA-CV2028612833/2021	Europe	Belgium
Belgium/ULG-14377/2021	Europe	Belgium
Belgium/ULG-14182/2021	Europe	Belgium
Belgium/Jessa_55-2114-000426/2021	Europe	Belgium
Belgium/rega-5435/2021	Europe	Belgium
Belgium/rega-5585/2021	Europe	Belgium
Belgium/rega-5439/2021	Europe	Belgium
Belgium/UGent-4108/2021	Europe	Belgium
Belgium/UGent-4819/2021	Europe	Belgium
Belgium/CHUNamur1321730101/2021	Europe	Belgium
Belgium/CHUNamur1320359301/2021	Europe	Belgium
Belgium/UMONS-P02-02335-01/2021	Europe	Belgium
Belgium/ULG-12984/2021	Europe	Belgium
Belgium/ULG-12958/2021	Europe	Belgium
Belgium/ULG-14331/2021	Europe	Belgium
Belgium/UGent-4702/2021	Europe	Belgium
Belgium/ULG-12883/2021	Europe	Belgium
Belgium/UGent-5085/2021	Europe	Belgium
Belgium/UGent-4959/2021	Europe	Belgium
Belgium/ULG-14853/2021	Europe	Belgium
Belgium/ULG-14065/2021	Europe	Belgium
Belgium/UZA-UA-CV2275189964/2021	Europe	Belgium
Belgium/ULG-13813/2021	Europe	Belgium
Belgium/CHUNamur13326957/2021	Europe	Belgium
Belgium/ULG-13830/2021	Europe	Belgium
Belgium/rega-7134/2021	Europe	Belgium
Belgium/rega-3614/2021	Europe	Belgium
Belgium/rega-3643/2021	Europe	Belgium
Belgium/rega-6514/2021	Europe	Belgium
Belgium/rega-5216/2021	Europe	Belgium
Belgium/rega-3624/2021	Europe	Belgium
Belgium/rega-4664/2021	Europe	Belgium
Belgium/rega-4237/2021	Europe	Belgium
Belgium/rega-6975/2021	Europe	Belgium
Belgium/rega-4632/2021	Europe	Belgium
Belgium/Jessa_11-2112-005288/2021	Europe	Belgium
Belgium/Jessa_11-2113-004281/2021	Europe	Belgium
Belgium/rega-4425/2021	Europe	Belgium
Belgium/rega-4471/2021	Europe	Belgium
Belgium/rega-7539/2021	Europe	Belgium
Belgium/rega-4514/2021	Europe	Belgium
Belgium/rega-4539/2021	Europe	Belgium
Belgium/rega-4860/2021	Europe	Belgium
Belgium/Jessa_11-2114-001545/2021	Europe	Belgium
Belgium/rega-6959/2021	Europe	Belgium
Belgium/UZA-UA-CV2276717413/2021	Europe	Belgium
Belgium/rega-3780/2021	Europe	Belgium
Belgium/MBLG29718/2021	Europe	Belgium
Belgium/rega-4375/2021	Europe	Belgium
Belgium/AZDelta-19513-2109R/2021	Europe	Belgium
Belgium/UZA-UA-24925390/2021	Europe	Belgium
Belgium/Jessa_11-2110-008428/2021	Europe	Belgium
Belgium/ULG-13252/2021	Europe	Belgium
Belgium/AZDelta-04107-2122R/2021	Europe	Belgium
Belgium/UZA-UA-CV2106823226/2021	Europe	Belgium
Belgium/CHUNamur13415940/2021	Europe	Belgium
Belgium/MBLGPF918272/2021	Europe	Belgium
Belgium/UZA-UA-TCK032/2021	Europe	Belgium
Belgium/UZA-UA-TIQ603/2021	Europe	Belgium
Belgium/UZA-UA-CV2055651985/2021	Europe	Belgium
Belgium/Jessa_55-2115-000618/2021	Europe	Belgium
Belgium/UZA-UA-496IRJ/2021	Europe	Belgium
Belgium/UZA-UA-1319/2020	Europe	Belgium
Belgium/Jessa_55-2111-000559/2021	Europe	Belgium
Belgium/Jessa_55-2111-000770/2021	Europe	Belgium
Belgium/UZA-UA-TIH699/2021	Europe	Belgium
Belgium/rega-4214/2021	Europe	Belgium
Belgium/ZNA_21405240/2021	Europe	Belgium
Belgium/rega-4161/2021	Europe	Belgium
Belgium/ULG-13138/2021	Europe	Belgium
Belgium/UZA-UA-CV2114396094/2021	Europe	Belgium
Belgium/UZA-UA-CV2105520291/2021	Europe	Belgium
Belgium/UZA-UA-CV2065982586/2021	Europe	Belgium
Belgium/ULG-13236/2021	Europe	Belgium
Belgium/AZDelta-17470-2111R/2021	Europe	Belgium
Belgium/CHUNamur13290736/2021	Europe	Belgium
Belgium/BW-USAFSAM-S2958/2021	Europe	Belgium
Belgium/AZDelta-02225A/2021	Europe	Belgium
Belgium/rega-1835/2020	Europe	Belgium
Belgium/rega-1621/2020	Europe	Belgium
Belgium/MBLGPF043596/2021	Europe	Belgium
Belgium/ULG-16270/2021	Europe	Belgium
Belgium/ULG-16334/2021	Europe	Belgium
Belgium/UZA-UA-CV2057076471/2021	Europe	Belgium
Belgium/rega-1813/2021	Europe	Belgium
Belgium/rega-1890/2021	Europe	Belgium
Belgium/UZA-UA-CV0640492616/2021	Europe	Belgium
Belgium/ULG-14170/2021	Europe	Belgium
Belgium/AZDelta-06219-2111R/2021	Europe	Belgium
Belgium/CHUNamur13239526/2021	Europe	Belgium
Belgium/CHUNamur1322597601/2021	Europe	Belgium
Belgium/CHUNamur1326306701/2021	Europe	Belgium
Belgium/rega-4784/2021	Europe	Belgium
Belgium/rega-7339/2021	Europe	Belgium
Belgium/rega-6372/2021	Europe	Belgium
Belgium/rega-6377/2021	Europe	Belgium
Belgium/rega-1768/2021	Europe	Belgium
Belgium/rega-6456/2021	Europe	Belgium
Belgium/ULG-13116/2021	Europe	Belgium
Belgium/ULG-13115/2021	Europe	Belgium
Belgium/rega-3787/2021	Europe	Belgium
Belgium/AZKLINA121-081218/2021	Europe	Belgium
Belgium/UZA-UA-CV2115273239/2021	Europe	Belgium
Belgium/rega-6612/2021	Europe	Belgium
Belgium/rega-6534/2021	Europe	Belgium
Belgium/ULG-14242/2021	Europe	Belgium
Belgium/AZDelta-9954/2021	Europe	Belgium
Belgium/Jessa_55-2113-000013/2021	Europe	Belgium
Belgium/UZA-UA-CV2112971612/2021	Europe	Belgium
Belgium/IPG-169/2021	Europe	Belgium
Belgium/IPG-136/2021	Europe	Belgium
Belgium/rega-4835/2021	Europe	Belgium
Belgium/UGent-4865/2021	Europe	Belgium
Belgium/rega-4521/2021	Europe	Belgium
Belgium/rega-2101/2021	Europe	Belgium
Belgium/UZA-UA-6848055381/2021	Europe	Belgium
Belgium/UMONS-P016609801/2021	Europe	Belgium
Belgium/UZA-UA-CV2185039477/2021	Europe	Belgium
Belgium/rega-8515/2021	Europe	Belgium
Belgium/rega-8147/2021	Europe	Belgium
Belgium/rega-8308/2021	Europe	Belgium
Belgium/rega-7752/2021	Europe	Belgium
Belgium/rega-8329/2021	Europe	Belgium
Belgium/rega-8003/2021	Europe	Belgium
Belgium/rega-7996/2021	Europe	Belgium
Belgium/rega-8106/2021	Europe	Belgium
Belgium/rega-7990/2021	Europe	Belgium
Belgium/rega-7991/2021	Europe	Belgium
Belgium/ULG-15454/2021	Europe	Belgium
Belgium/rega-10118/2021	Europe	Belgium
Belgium/UGent-1179/2021	Europe	Belgium
Belgium/CHUNamur13361618/2021	Europe	Belgium
Belgium/ULG-15479/2021	Europe	Belgium
Belgium/rega-3330/2021	Europe	Belgium
Belgium/ULG-15521/2021	Europe	Belgium
Belgium/rega-3453/2021	Europe	Belgium
