strain	region	country
Austria/CeMM6630/2021	Europe	Austria
Austria/CeMM6635/2021	Europe	Austria
Austria/CeMM5432/2021	Europe	Austria
Austria/MUIV-0056/2021	Europe	Austria
Austria/CeMM7967/2021	Europe	Austria
Austria/CeMM7907/2021	Europe	Austria
env/Austria/CeMM7235/2021	Europe	Austria
env/Austria/CeMM7231/2021	Europe	Austria
env/Austria/CeMM7222/2021	Europe	Austria
Austria/CeMM7153/2021	Europe	Austria
env/Austria/CeMM8348/2021	Europe	Austria
Austria/CeMM7973/2021	Europe	Austria
env/Austria/CeMM9184/2021	Europe	Austria
Austria/CeMM5774/2021	Europe	Austria
Austria/CeMM7187/2021	Europe	Austria
Austria/CeMM6014/2021	Europe	Austria
Austria/CeMM7934/2021	Europe	Austria
Austria/CeMM4951/2021	Europe	Austria
Austria/CeMM7186/2021	Europe	Austria
Austria/CeMM7151/2021	Europe	Austria
Austria/CeMM4943/2021	Europe	Austria
Austria/CeMM5389/2021	Europe	Austria
env/Austria/CeMM6564/2021	Europe	Austria
Austria/CeMM7684/2021	Europe	Austria
env/Austria/CeMM7298/2021	Europe	Austria
Austria/CeMM7172/2021	Europe	Austria
Austria/MUIV-0051/2021	Europe	Austria
Austria/CeMM8261/2021	Europe	Austria
Austria/CeMM8240/2021	Europe	Austria
Austria/CeMM7975/2021	Europe	Austria
env/Austria/CeMM6432/2021	Europe	Austria
env/Austria/CeMM8337/2021	Europe	Austria
Austria/CeMM7238/2021	Europe	Austria
env/Austria/CeMM7319/2021	Europe	Austria
env/Austria/CeMM7219/2021	Europe	Austria
env/Austria/CeMM7310/2021	Europe	Austria
Austria/CeMM3497/2021	Europe	Austria
env/Austria/CeMM7304/2021	Europe	Austria
Austria/CeMM3553/2021	Europe	Austria
Austria/CeMM7191/2021	Europe	Austria
env/Austria/CeMM7221/2021	Europe	Austria
Austria/CeMM7184/2021	Europe	Austria
Austria/CeMM7176/2021	Europe	Austria
Austria/CeMM3395/2021	Europe	Austria
env/Austria/CeMM7307/2021	Europe	Austria
Austria/CeMM6033/2021	Europe	Austria
env/Austria/CeMM6552/2021	Europe	Austria
Austria/CeMM7879/2021	Europe	Austria
Austria/CeMM4364/2021	Europe	Austria
Austria/CeMM4433/2021	Europe	Austria
Austria/CeMM5620/2021	Europe	Austria
Austria/CeMM7941/2021	Europe	Austria
Austria/CeMM5517/2021	Europe	Austria
Austria/CeMM7963/2021	Europe	Austria
Austria/CeMM2413/2021	Europe	Austria
Austria/CeMM2420/2021	Europe	Austria
Austria/CeMM7865/2021	Europe	Austria
Austria/CeMM8644/2021	Europe	Austria
Austria/CeMM7269/2021	Europe	Austria
Austria/CeMM7273/2021	Europe	Austria
Austria/CeMM8655/2021	Europe	Austria
Austria/CeMM7281/2021	Europe	Austria
env/Austria/CeMM4651/2021	Europe	Austria
Austria/CeMM5555/2021	Europe	Austria
env/Austria/CeMM8183/2021	Europe	Austria
Austria/CeMM10933/2021	Europe	Austria
Austria/CeMM4823/2021	Europe	Austria
Austria/CeMM7286/2021	Europe	Austria
Austria/CeMM8868/2021	Europe	Austria
Austria/CeMM8403/2021	Europe	Austria
Austria/CeMM9390/2021	Europe	Austria
Austria/CeMM8635/2021	Europe	Austria
Austria/CeMM5330/2021	Europe	Austria
Austria/CeMM11025/2021	Europe	Austria
Austria/CeMM8392/2021	Europe	Austria
env/Austria/CeMM6120/2021	Europe	Austria
Austria/CeMM7629/2021	Europe	Austria
env/Austria/CeMM5575/2021	Europe	Austria
Austria/CeMM5759/2021	Europe	Austria
Austria/CeMM8426/2021	Europe	Austria
env/Austria/CeMM4537/2021	Europe	Austria
Austria/CeMM8767/2021	Europe	Austria
Austria/CeMM6603/2021	Europe	Austria
Austria/CeMM5852/2021	Europe	Austria
Austria/CeMM11306/2021	Europe	Austria
Austria/CeMM11495/2021	Europe	Austria
Austria/CeMM5000/2021	Europe	Austria
Austria/CeMM5900/2021	Europe	Austria
Austria/CeMM4749/2021	Europe	Austria
Austria/CeMM4756/2021	Europe	Austria
Austria/CeMM8131/2021	Europe	Austria
Austria/CeMM5015/2021	Europe	Austria
Austria/CeMM6094/2021	Europe	Austria
Austria/CeMM5982/2021	Europe	Austria
Austria/CeMM10896/2021	Europe	Austria
Austria/CeMM10929/2021	Europe	Austria
Austria/CeMM5618/2021	Europe	Austria
Austria/CeMM8043/2021	Europe	Austria
Austria/CeMM8672/2021	Europe	Austria
Austria/CeMM9542/2021	Europe	Austria
Austria/CeMM5570/2021	Europe	Austria
Austria/CeMM5679/2021	Europe	Austria
Austria/CeMM5504/2021	Europe	Austria
Austria/CeMM9523/2021	Europe	Austria
Austria/CeMM9501/2021	Europe	Austria
Austria/CeMM9311/2021	Europe	Austria
Austria/CeMM8089/2021	Europe	Austria
Austria/CeMM9290/2021	Europe	Austria
Austria/CeMM9300/2021	Europe	Austria
Austria/CeMM5678/2021	Europe	Austria
Austria/CeMM5489/2021	Europe	Austria
Austria/CeMM8769/2021	Europe	Austria
Austria/CeMM10882/2021	Europe	Austria
env/Austria/CeMM5577/2021	Europe	Austria
Austria/CeMM5864/2021	Europe	Austria
Austria/CeMM5789/2021	Europe	Austria
Austria/CeMM4380/2021	Europe	Austria
Austria/CeMM8794/2021	Europe	Austria
Austria/CeMM8610/2021	Europe	Austria
Austria/CeMM4385/2021	Europe	Austria
Austria/CeMM8916/2021	Europe	Austria
env/Austria/CeMM8881/2021	Europe	Austria
env/Austria/CeMM6107/2021	Europe	Austria
Austria/CeMM7469/2021	Europe	Austria
env/Austria/CeMM8854/2021	Europe	Austria
Austria/CeMM5787/2021	Europe	Austria
Austria/CeMM3892/2021	Europe	Austria
Austria/CeMM3897/2021	Europe	Austria
Austria/CeMM7422/2021	Europe	Austria
Austria/CeMM3850/2021	Europe	Austria
Austria/CeMM4919/2021	Europe	Austria
Austria/CeMM3866/2021	Europe	Austria
Austria/CeMM4203/2021	Europe	Austria
Austria/CeMM7372/2021	Europe	Austria
env/Austria/CeMM6548/2021	Europe	Austria
Austria/CeMM3117/2021	Europe	Austria
Austria/CeMM3118/2021	Europe	Austria
Austria/CeMM3110/2021	Europe	Austria
Austria/CeMM7431/2021	Europe	Austria
env/Austria/CeMM6547/2021	Europe	Austria
Austria/CeMM6003/2021	Europe	Austria
Austria/CeMM3081/2021	Europe	Austria
Austria/CeMM7906/2021	Europe	Austria
env/Austria/CeMM9177/2021	Europe	Austria
Austria/CeMM9102/2021	Europe	Austria
Austria/CeMM7883/2021	Europe	Austria
Austria/CeMM4186/2021	Europe	Austria
Austria/CeMM7446/2021	Europe	Austria
env/Austria/CeMM7517/2021	Europe	Austria
env/Austria/CeMM8838/2021	Europe	Austria
Austria/CeMM3736/2021	Europe	Austria
Austria/CeMM3735/2021	Europe	Austria
Austria/CeMM3194/2021	Europe	Austria
Austria/CeMM8428/2021	Europe	Austria
Austria/CeMM7780/2021	Europe	Austria
Austria/CeMM7452/2021	Europe	Austria
Austria/CeMM7623/2021	Europe	Austria
Austria/CeMM3193/2021	Europe	Austria
Austria/CeMM7363/2021	Europe	Austria
Austria/CeMM7474/2021	Europe	Austria
Austria/CeMM7928/2021	Europe	Austria
Austria/CeMM8469/2021	Europe	Austria
Austria/CeMM7440/2021	Europe	Austria
Austria/CeMM7439/2021	Europe	Austria
Austria/CeMM8460/2021	Europe	Austria
env/Austria/CeMM5076/2021	Europe	Austria
Austria/CeMM7448/2021	Europe	Austria
env/Austria/CeMM8901/2021	Europe	Austria
Austria/CeMM8873/2021	Europe	Austria
Bahrain/NPS-43/2021	Asia	Bahrain
Bahrain/NPS-46/2021	Asia	Bahrain
Bahrain/NPS-44/2021	Asia	Bahrain
Bahrain/NPS-34/2021	Asia	Bahrain
Bahrain/NPS-35/2021	Asia	Bahrain
Bahrain/NPS-29/2021	Asia	Bahrain
Bahrain/342175058/2021	Asia	Bahrain
Bahrain/NPS-31/2021	Asia	Bahrain
Bahrain/921009887/2021	Asia	Bahrain
Bahrain/920977162/2021	Asia	Bahrain
Bahrain/NPS-2/2021	Asia	Bahrain
Bahrain/NPS-14/2021	Asia	Bahrain
Bahrain/342051382/2021	Asia	Bahrain
Bahrain/341702536/2021	Asia	Bahrain
Bahrain/NPS-40/2021	Asia	Bahrain
Bahrain/NPS-15/2021	Asia	Bahrain
Bahrain/341726140/2021	Asia	Bahrain
Bahrain/840046569/2021	Asia	Bahrain
Bahrain/5901683889/2021	Asia	Bahrain
Bahrain/342051462/2021	Asia	Bahrain
Bahrain/NPS-11/2021	Asia	Bahrain
Bahrain/NPS-23/2021	Asia	Bahrain
Bahrain/342056645/2021	Asia	Bahrain
Bahrain/NPS-22/2021	Asia	Bahrain
Bahrain/341726172/2021	Asia	Bahrain
Bahrain/NPS-33/2021	Asia	Bahrain
Bahrain/342039561/2021	Asia	Bahrain
Bahrain/341709279/2021	Asia	Bahrain
Bahrain/341811558/2021	Asia	Bahrain
Bahrain/342009586/2021	Asia	Bahrain
Bangladesh/BCSIR-NILMRC-722/2021	Asia	Bangladesh
Bangladesh/ideSHi-IR-204/2021	Asia	Bangladesh
Bangladesh/G039392/2021	Asia	Bangladesh
Bangladesh/BCSIR-SUST-03/2021	Asia	Bangladesh
Bangladesh/ideSHi-IR-205/2021	Asia	Bangladesh
Bangladesh/ideSHi-S-13/2021	Asia	Bangladesh
Bangladesh/CHRF-0357/2021	Asia	Bangladesh
Singapore/338/2021	Asia	Singapore
Bangladesh/PRTC-CVASU-BCSIR-0328-132/2021	Asia	Bangladesh
Bangladesh/CHRF-0359/2021	Asia	Bangladesh
Bangladesh/BCSIR-SUST-13/2021	Asia	Bangladesh
Bangladesh/BCSIR-JU-16/2021	Asia	Bangladesh
Singapore/444/2021	Asia	Singapore
Bangladesh/icddrb-7636/2021	Asia	Bangladesh
Bangladesh/icddrb-1210313009/2021	Asia	Bangladesh
Bangladesh/ideSHi-B-302502004/2021	Asia	Bangladesh
Bangladesh/PRTC-CVASU-BCSIR-0401-161/2021	Asia	Bangladesh
Bangladesh/ideSHi-S-02/2021	Asia	Bangladesh
Bangladesh/ideSHi-S-18/2021	Asia	Bangladesh
Bangladesh/PRTC-CVASU-BCSIR-0329-74/2021	Asia	Bangladesh
Singapore/496/2021	Asia	Singapore
Bangladesh/ideSHi-B-302502005/2021	Asia	Bangladesh
Bangladesh/CHRF-0278_CU/2021	Asia	Bangladesh
Bangladesh/PRTC-CVASU-BCSIR-0401-09/2021	Asia	Bangladesh
Bangladesh/CHRF-0292_CU/2021	Asia	Bangladesh
Bangladesh/CHRF-0293_CU/2021	Asia	Bangladesh
Bangladesh/CHRF-0296_CU/2021	Asia	Bangladesh
Bangladesh/CHRF-0301_CU/2021	Asia	Bangladesh
Bangladesh/CHRF-0259_Pr/2021	Asia	Bangladesh
Bangladesh/CHRF-0273_Pr/2021	Asia	Bangladesh
Bangladesh/icddrb-063144/2021	Asia	Bangladesh
Bangladesh/CHRF-0155/2021	Asia	Bangladesh
Japan/IC-1072/2021	Asia	Japan
Bangladesh/CHRF-0162/2021	Asia	Bangladesh
Bangladesh/CHRF-0253_Pr/2021	Asia	Bangladesh
Bangladesh/CHRF-0279_CU/2021	Asia	Bangladesh
Bangladesh/JUST-GC290.010_W11/2021	Asia	Bangladesh
Belarus/MI-RRCEM-Sars_Cov_Vis_68/2021	Europe	Belarus
Belarus/RRPCEM-VIS_50/2021	Europe	Belarus
Belarus/RRCEM-Vis_70/2021	Europe	Belarus
Belgium/ULG-15332/2021	Europe	Belgium
Belgium/UGent-4841/2021	Europe	Belgium
Belgium/rega-1744/2020	Europe	Belgium
Belgium/UZA-UA-TIH903/2021	Europe	Belgium
Belgium/UZA-UA-CV1006231722/2021	Europe	Belgium
Belgium/rega-1715/2021	Europe	Belgium
Belgium/rega-1665/2020	Europe	Belgium
Belgium/UZA-UA-CV2131762532/2021	Europe	Belgium
Belgium/IPG-366/2021	Europe	Belgium
Belgium/ULG-15142/2021	Europe	Belgium
Belgium/ULG-15316/2021	Europe	Belgium
Belgium/ULG-13556/2021	Europe	Belgium
Belgium/UZA-UA-31129552/2021	Europe	Belgium
Belgium/rega-1676/2020	Europe	Belgium
Belgium/ULG-13634/2021	Europe	Belgium
Belgium/AZDelta-9144/2021	Europe	Belgium
Belgium/UZA-UA-CV2055014112/2021	Europe	Belgium
Belgium/CHUNamur13326988/2021	Europe	Belgium
Belgium/CHUNamur13319066/2021	Europe	Belgium
Belgium/ULG-15143/2021	Europe	Belgium
Belgium/rega-9859/2021	Europe	Belgium
Belgium/rega-1603/2020	Europe	Belgium
Belgium/rega-9849/2021	Europe	Belgium
Belgium/UGent-4821/2021	Europe	Belgium
Belgium/SJ4284382/2021	Europe	Belgium
Belgium/AZDelta-00799-2120R/2021	Europe	Belgium
Belgium/ULG-13282/2021	Europe	Belgium
Belgium/ULG-13302/2021	Europe	Belgium
Belgium/rega-4329/2021	Europe	Belgium
Belgium/UZA-UA-24951750/2021	Europe	Belgium
Belgium/rega-4636/2021	Europe	Belgium
Belgium/AZDelta-03207-2112T/2021	Europe	Belgium
Belgium/rega-4488/2021	Europe	Belgium
Belgium/rega-4893/2021	Europe	Belgium
Belgium/CHUNamur13332277/2021	Europe	Belgium
Belgium/UZA-UA-CV0590055949/2021	Europe	Belgium
Belgium/UZA-UA-24908328/2021	Europe	Belgium
Belgium/UZA-UA-CV2278343272/2021	Europe	Belgium
Belgium/rega-4576/2021	Europe	Belgium
Belgium/rega-4218/2021	Europe	Belgium
Belgium/rega-4190/2021	Europe	Belgium
Belgium/rega-4083/2021	Europe	Belgium
Belgium/ULG-13419/2021	Europe	Belgium
Belgium/UGent-6141/2021	Europe	Belgium
Belgium/AZDelta-08903-2122R/2021	Europe	Belgium
Belgium/ULG-13247/2021	Europe	Belgium
Belgium/rega-5242/2021	Europe	Belgium
Belgium/ULG-15291/2021	Europe	Belgium
Belgium/rega-4803/2021	Europe	Belgium
Belgium/rega-4374/2021	Europe	Belgium
Belgium/UGent-6020/2021	Europe	Belgium
Belgium/UGent-5692/2021	Europe	Belgium
Belgium/ULG-13293/2021	Europe	Belgium
Belgium/ULG-13275/2021	Europe	Belgium
Belgium/UGent-4722/2021	Europe	Belgium
Belgium/rega-11547/2021	Europe	Belgium
Belgium/UGent-6419/2021	Europe	Belgium
Belgium/rega-2735/2021	Europe	Belgium
Belgium/rega-11566/2021	Europe	Belgium
Belgium/rega-5042/2021	Europe	Belgium
Belgium/rega-2742/2021	Europe	Belgium
Belgium/rega-2752/2021	Europe	Belgium
Belgium/ULG-13686/2021	Europe	Belgium
Belgium/ULG-13699/2021	Europe	Belgium
Belgium/ULG-13674/2021	Europe	Belgium
Belgium/WHT-UMONS-CV2037870875/2021	Europe	Belgium
Belgium/rega-8187/2021	Europe	Belgium
Belgium/rega-7605/2021	Europe	Belgium
Belgium/AZDelta-17326-2117R/2021	Europe	Belgium
Belgium/ULG-11797/2021	Europe	Belgium
Belgium/rega-9499/2021	Europe	Belgium
Belgium/Jessa_55-2115-001082/2021	Europe	Belgium
Belgium/Jessa_55-2116-000496/2021	Europe	Belgium
Belgium/rega-9623/2021	Europe	Belgium
Belgium/rega-9448/2021	Europe	Belgium
Belgium/rega-9478/2021	Europe	Belgium
Belgium/UZA-UA-CV2140226891/2021	Europe	Belgium
Belgium/rega-9466/2021	Europe	Belgium
Belgium/rega-9612/2021	Europe	Belgium
Belgium/ULG-14972/2021	Europe	Belgium
Belgium/Jessa_21-2115-001835/2021	Europe	Belgium
Belgium/ULG-14988/2021	Europe	Belgium
Belgium/UGent-1100/2021	Europe	Belgium
Belgium/UZA-UA-CV2105488868/2021	Europe	Belgium
Belgium/Jessa_55-2117-001485/2021	Europe	Belgium
Belgium/AZDelta-19313-2117R/2021	Europe	Belgium
Belgium/CHUNamur13272083/2021	Europe	Belgium
Belgium/Jessa_55-2105-000855/2021	Europe	Belgium
Belgium/Jessa_11-2125-004889ZOL/2021	Europe	Belgium
Belgium/rega-9576/2021	Europe	Belgium
Belgium/UZA-UA-CV2066583380/2021	Europe	Belgium
Belgium/ZNA_21404398/2021	Europe	Belgium
Belgium/rega-2334/2021	Europe	Belgium
Belgium/rega-2331/2021	Europe	Belgium
Belgium/rega-2670/2021	Europe	Belgium
Belgium/rega-2610/2021	Europe	Belgium
Belgium/rega-2447/2021	Europe	Belgium
Belgium/rega-2575/2021	Europe	Belgium
Belgium/rega-2410/2021	Europe	Belgium
Belgium/rega-2490/2021	Europe	Belgium
Belgium/rega-2460/2021	Europe	Belgium
Belgium/Jessa_55-2106-000784/2021	Europe	Belgium
Belgium/AZDelta-01644-2118R/2021	Europe	Belgium
Belgium/ULG-15870/2021	Europe	Belgium
Belgium/UGent-3362/2021	Europe	Belgium
Belgium/Jessa_55-2118-000539/2021	Europe	Belgium
Belgium/AZDelta-21378-2117R/2021	Europe	Belgium
Belgium/CHUNamur13265641/2021	Europe	Belgium
Belgium/ULG-15985/2021	Europe	Belgium
Belgium/CHUNamur13363903/2021	Europe	Belgium
Belgium/UZA-UA-1319/2020	Europe	Belgium
Belgium/UGent-4459/2021	Europe	Belgium
Belgium/ULG-12037/2021	Europe	Belgium
Belgium/rega-8236/2021	Europe	Belgium
Belgium/UGent-4460/2021	Europe	Belgium
Belgium/UGent-4461/2021	Europe	Belgium
Belgium/UGent-4463/2021	Europe	Belgium
Belgium/CHUNamur13394763/2021	Europe	Belgium
Belgium/AZDelta-05522-2122R/2021	Europe	Belgium
Belgium/rega-8446/2021	Europe	Belgium
Belgium/rega-8908/2021	Europe	Belgium
Belgium/rega-9078/2021	Europe	Belgium
Belgium/UZA-UA-31113606/2021	Europe	Belgium
Belgium/rega-8791/2021	Europe	Belgium
Belgium/UZA-UA-24963185/2021	Europe	Belgium
Belgium/rega-8661/2021	Europe	Belgium
Belgium/rega-9097/2021	Europe	Belgium
Belgium/rega-7806/2021	Europe	Belgium
Belgium/UGent-4448/2021	Europe	Belgium
Belgium/rega-8365/2021	Europe	Belgium
Belgium/rega-7723/2021	Europe	Belgium
Belgium/UGent-3239/2021	Europe	Belgium
Belgium/AZKLINA121-029395/2021	Europe	Belgium
Belgium/UGent-5959/2021	Europe	Belgium
Belgium/CHUNamur13393640/2021	Europe	Belgium
Belgium/UZA-UA-TCI131/2021	Europe	Belgium
Belgium/UZA-UA-THW170/2021	Europe	Belgium
Belgium/rega-2957/2021	Europe	Belgium
Belgium/rega-2943/2021	Europe	Belgium
Belgium/UGent-4527/2021	Europe	Belgium
Belgium/ULG-13237/2021	Europe	Belgium
Belgium/rega-7732/2021	Europe	Belgium
Belgium/rega-8069/2021	Europe	Belgium
Belgium/UZA-UA-UGK987/2021	Europe	Belgium
Belgium/rega-8115/2021	Europe	Belgium
Belgium/rega-8073/2021	Europe	Belgium
Belgium/UGent-4599/2021	Europe	Belgium
Belgium/rega-8003/2021	Europe	Belgium
Belgium/rega-7725/2021	Europe	Belgium
Belgium/rega-8092/2021	Europe	Belgium
Belgium/rega-8618/2021	Europe	Belgium
Belgium/ULG-14122/2021	Europe	Belgium
Belgium/UGent-6337/2021	Europe	Belgium
Belgium/UGent-4979/2021	Europe	Belgium
Belgium/UGent-5271/2021	Europe	Belgium
Belgium/UGent-4962/2021	Europe	Belgium
Belgium/UGent-4854/2021	Europe	Belgium
Belgium/UGent-5349/2021	Europe	Belgium
Belgium/ULG-14847/2021	Europe	Belgium
Belgium/UGent-5125/2021	Europe	Belgium
Belgium/Jessa_55-2111-000116/2021	Europe	Belgium
Belgium/UGent-5517/2021	Europe	Belgium
Belgium/UGent-5357/2021	Europe	Belgium
Belgium/Jessa_55-2104-000261/2021	Europe	Belgium
Belgium/UGent-6063/2021	Europe	Belgium
Belgium/ULG-16067/2021	Europe	Belgium
Belgium/Jessa_11-2121-004364ZOL/2021	Europe	Belgium
Belgium/rega-2241/2021	Europe	Belgium
Belgium/SJ4319207/2021	Europe	Belgium
Belgium/rega-2201/2021	Europe	Belgium
Belgium/UGent-2566/2021	Europe	Belgium
Belgium/UZA-UA-CV2056702316/2021	Europe	Belgium
Belgium/IPG-122/2021	Europe	Belgium
Belgium/SJ4238166/2021	Europe	Belgium
Belgium/UGent-5137/2021	Europe	Belgium
Belgium/ULG-14737/2021	Europe	Belgium
Belgium/ULG-14741/2021	Europe	Belgium
Belgium/UGent-5197/2021	Europe	Belgium
Belgium/UMONS-CV2096755030/2021	Europe	Belgium
Belgium/rega-1945/2021	Europe	Belgium
Belgium/ULG-15039/2021	Europe	Belgium
Belgium/rega-1788/2021	Europe	Belgium
Belgium/WHT-UMONS-CV2013559039/2021	Europe	Belgium
Belgium/AZDelta-15343-2122R/2021	Europe	Belgium
Belgium/IPG-207/2021	Europe	Belgium
Belgium/AZDelta-03055-2123R/2021	Europe	Belgium
Belgium/AZKLINA121-074109/2021	Europe	Belgium
Belgium/CHUNamur13358605/2021	Europe	Belgium
Belgium/ULG-12750/2021	Europe	Belgium
Belgium/rega-10632/2021	Europe	Belgium
Belgium/ULG-13823/2021	Europe	Belgium
Belgium/CHUNamur13241048/2021	Europe	Belgium
Belgium/UZA-UA-CV2141998355/2021	Europe	Belgium
